rd_seed,L,p,N,Lamb1,Lamb2,tau_sq,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime
1995,10,250,5000,0.001,0.1,0.352970730273065,0.0251027046175658,0.970893350440809,0.0489258076393465,0.723485605481373,0.298773075116431,351886700.066563,197.575
1995,10,250,5000,0.001,0.1,0.321764175025074,0.0245985126163078,0.971712471873941,0.0479697865208135,0.723483936803685,0.298688992070236,351886778.292168,196.111
1995,10,250,5000,0.001,0.1,0.293316627839005,0.0242862818738636,0.971475670817,0.0473750341937775,0.723482296611111,0.298605859507601,351886855.460465,194.914
1995,10,250,5000,0.001,0.1,0.267384161583995,0.0238387549907996,0.971235991737506,0.0465244289211259,0.723480684307353,0.298523670311212,351886931.581311,194.901
1995,10,250,5000,0.001,0.1,0.243744415012222,0.0234784402613834,0.973254614098604,0.0458405964201045,0.723479099329719,0.298442417855958,351887006.663611,194.576
1995,10,250,5000,0.001,0.1,0.222194686093952,0.0231679811777455,0.972803058808327,0.0452463612637833,0.723477541145968,0.298362095919974,351887080.71539,194.292
1995,10,250,5000,0.001,0.1,0.202550193923067,0.0228027356218889,0.972514778784312,0.0445510530054538,0.723476009251024,0.2982826985814,351887153.743915,194.468
1995,10,250,5000,0.001,0.1,0.184642494289554,0.0225556771464657,0.974675600510656,0.0440804886239816,0.723474503163921,0.298204220114028,351887225.755845,193.959000000001
1995,10,250,5000,0.001,0.1,0.168318035333096,0.0223420909562839,0.976000282913909,0.0436744001443866,0.723473022425065,0.298126654897337,351887296.757394,194.724999999999
1995,10,250,5000,0.001,0.1,0.153436840893001,0.0221847504482862,0.975763468496677,0.0433737722176868,0.723471566593702,0.298049997355962,351887366.754491,195.034
1995,10,250,5000,0.001,0.1,0.139871310264724,0.0264679720204075,0.970236064008501,0.0515181912673511,0.723495122943646,0.299219330280641,351886280.884701,184.222
1995,10,250,5000,0.001,0.1,0.127505124071301,0.0261987143539729,0.969947987904297,0.051008251099849,0.723493353743397,0.299131367425091,351886363.593325,184.335
1995,10,250,5000,0.001,0.1,0.116232246867985,0.0259137160268703,0.970708892582101,0.0504679560001,0.723491619263636,0.299044457574855,351886445.129784,184.442
1995,10,250,5000,0.001,0.1,0.105956017927762,0.0257608320657148,0.971788657459945,0.0501773241074221,0.723489918736101,0.298958591847747,351886525.507261,184.436000000001
1995,10,250,5000,0.001,0.1,0.096588322411587,0.0255047525099399,0.971475627444019,0.0496906550653054,0.723488251408512,0.29887376173777,351886604.738609,184.570000000001
1995,10,250,5000,0.001,0.1,0.0880488358164346,0.0251321077342962,0.971045557442331,0.048982317260984,0.723486616541067,0.298789959003017,351886682.836315,184.208000000001
1995,10,250,5000,0.001,0.1,0.0802643352225717,0.0246302990117305,0.971774583675183,0.0480306989106528,0.723485013402453,0.298707175561784,351886759.812477,184.155
1995,10,250,5000,0.001,0.1,0.0731680714342719,0.0242862818738636,0.971475670817,0.0473750341937775,0.723483441265024,0.298625403377977,351886835.67881,184.691
1995,10,250,5000,0.001,0.1,0.0666991966303012,0.0239064093919612,0.971303834342662,0.0466536962880129,0.723481899398953,0.298544634321614,351886910.44671,184.239
1995,10,250,5000,0.001,0.1,0.0608022426164942,0.0235739915560325,0.973287492612495,0.0460221874458376,0.723480387065474,0.29846485999753,351886984.127375,184.62
1995,10,250,5000,0.001,0.1,0.0554266452066311,0.0231997675731683,0.972877463570231,0.0453075016118503,0.72347890350961,0.29838607154354,351887056.731985,184.791
1995,10,250,5000,0.001,0.1,0.0505263106533568,0.0228695729679808,0.972514778784312,0.0446783519013428,0.723477447952904,0.298308259406712,351887128.271925,184.863
1995,10,250,5000,0.001,0.1,0.046059220411451,0.0226478936521031,0.974894783759982,0.0442578719250641,0.723476019586655,0.298231413111702,351887198.759048,184.508
1995,10,250,5000,0.001,0.1,0.0419870708444391,0.0224631123688488,0.974675600510656,0.043904161172255,0.723474617565922,0.298155521037708,351887268.205952,184.464000000002
1995,10,250,5000,0.001,0.1,0.0382749447851631,0.0222540789193221,0.975856052144678,0.0435058158820575,0.723473241004372,0.298080570220423,351887336.626242,184.642
1995,10,250,5000,0.001,0.1,0.0348910121340677,0.0221481873769882,0.97571824009324,0.0433040255354959,0.723471888969822,0.298006546192563,351887404.034776,184.656000000001
1995,10,250,5000,0.001,0.1,0.0318062569279412,0.0263255174067757,0.970005065529867,0.0512491017440713,0.723495583989132,0.299170532248506,351886323.429698,173.917000000001
1995,10,250,5000,0.001,0.1,0.0289942285388288,0.026013638072284,0.969775026232396,0.0506565119415664,0.723493939103159,0.299085673891936,351886403.017884,173.265000000001
1995,10,250,5000,0.001,0.1,0.0264308148697411,0.0258542900515691,0.970656261003153,0.0503548824801746,0.723492325687229,0.299001852474378,351886481.469313,173.466
1995,10,250,5000,0.001,0.1,0.0240940356023952,0.0255961844830404,0.971522378262159,0.0498639149500315,0.723490742104923,0.298919040743595,351886558.815419,173.062
1995,10,250,5000,0.001,0.1,0.0219638537241655,0.0252298603177473,0.971322511625715,0.0491689823869939,0.723489186664722,0.298837209217699,351886635.089506,173.370999999999
1995,10,250,5000,0.001,0.1,0.0200220037181558,0.0247879886637125,0.970792242364091,0.0483287983281568,0.723487657618822,0.29875632601122,351886710.326763,173.355
1995,10,250,5000,0.001,0.1,0.0182518349431904,0.024411091596608,0.971541518051417,0.0476132269908742,0.723486153162047,0.298676356685566,351886784.564282,173.507
1995,10,250,5000,0.001,0.1,0.0166381688607613,0.0239975565574568,0.971303834342662,0.0468270895256317,0.723484671430594,0.298597264116552,351886857.841072,173.382
1995,10,250,5000,0.001,0.1,0.0151671688847092,0.02366620806167,0.971110906094088,0.0461964465600211,0.723483210500632,0.298519008378597,351886930.198093,173.377999999999
1995,10,250,5000,0.001,0.1,0.0138262217376466,0.0233909738096302,0.973201334045324,0.0456731118126234,0.723481768386979,0.298441546652815,351887001.67828,173.352999999999
1995,10,250,5000,0.001,0.1,0.0126038292967973,0.023036592036493,0.972683224632915,0.0449958548583817,0.723480343042323,0.298364833172743,351887072.326568,173.33
1995,10,250,5000,0.001,0.1,0.0114895100018731,0.0228109640477493,0.972514778784312,0.0445666904453913,0.723478932357458,0.29828881922569,351887142.189872,173.314999999999
1995,10,250,5000,0.001,0.1,0.0104737089795945,0.0224970682262342,0.974675600510656,0.0439687630644652,0.723477534162843,0.298213453228974,351887211.31703,173.081
1995,10,250,5000,0.001,0.1,0.00954771611420807,0.0223420909562839,0.974593633297541,0.0436727206721683,0.723476146231542,0.298138680898699,351887279.758667,173.262999999999
1995,10,250,5000,0.001,0.1,0.00870359136148517,0.0222817184992005,0.975856052144678,0.0435586291521141,0.723474766283281,0.298064445524588,351887347.566987,173.378000000001
1995,10,250,5000,0.001,0.1,0.00793409666579749,0.0264636774228107,0.970231376171092,0.051510775929153,0.723499031832471,0.299236961025178,351886256.030512,162.329
1995,10,250,5000,0.001,0.1,0.00723263389648353,0.0260819875390048,0.969889581896585,0.0507863143428958,0.723497302634601,0.299150877353474,351886337.087558,162.244999999999
