rd_seed,L,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime
1997,10,250,5000,1,1,0,NA,NA,0.385738645854353,0.212862271792855,12495987.0448097,7.679
1997,10,250,5000,0.70170382867,1,0,NA,NA,0.385738645854353,0.212862271792855,12495987.0448097,7.744
1997,10,250,5000,0.492388263171,1,0,NA,NA,0.385738645854353,0.212862271797851,12495987.0448105,8.803
1997,10,250,5000,0.345510729459,1,0,NA,NA,0.385738645854353,0.212862271882133,12495987.0448274,24.272
1997,10,250,5000,0.242446201708,1,0.00032224623373024,1,0.000644283498932254,0.38585901230374,0.212957737260915,12505822.4932144,83.158
1997,10,250,5000,0.170125427985,1,0.00674348741877784,0.95,0.0133912990742379,0.422034711216474,0.219607939779683,12702920.4585919,180.153
1997,10,250,5000,0.119377664171,1,0.0154716631302776,0.96,0.0304494571695255,0.471005565189546,0.232850774287944,12961533.6992882,208.633
1997,10,250,5000,0.0837677640068,1,0.0311515999452624,0.956435643564356,0.0603259448808417,0.508474766928744,0.249743741332232,13449075.7870973,209.171
1997,10,250,5000,0.0587801607227,1,0.0430583277889261,0.947517730496454,0.0823509905779654,0.535438992490859,0.266236636740598,13830642.6126602,2357.945
1997,10,250,5000,0.041246263829,1,0.0561225225309682,0.916842105263158,0.105733049089813,0.554762739367647,0.280015802883153,14310503.0182824,2658.898
1997,10,250,5000,0.020309176209,1,0.0901678198010792,0.823823529411765,0.162450365509368,0.578341897127215,0.299952625026688,15807143.5174736,2602.795
1997,10,250,5000,0.0289426612472,1,0.0729661016939675,0.861596958174905,0.134474900178731,0.568548531572146,0.291178803492878,15037007.792069,2756.809
1997,10,250,5000,0.01,1,0.162600323325113,0.384422492401216,0.228222828334315,0.590037824501184,0.311619934538247,25642488.9198369,2695
1997,10,250,5000,0.0070170382867,1,0.269526733170894,0.198746155665957,0.228421512967717,0.593440744201451,0.315500087714856,54994359.3449093,2733.051
1997,10,250,5000,0.00242446201708,1,0.675315322781196,0.114098679939407,0.195056183592444,0.598932709069806,0.32418791844069,198759003.48626,2674.384
1997,10,250,5000,0.00492388263171,1,0.403892129756538,0.141352624495289,0.209151934755354,0.595845150256453,0.318761208885836,102275983.074968,2717.397
1997,10,250,5000,0.00345510729459,1,0.54905572260276,0.122600486339579,0.200247295341346,0.597618834745234,0.32165222082641,153360540.739039,2842.534
1997,10,250,5000,0.014251026703,1,0.112265635165713,0.755194805194805,0.195328373264283,0.585228776488767,0.306625141436225,17033477.6887474,2886.097
1997,10,250,5000,0.000587801607227,1,0.916716390465316,0.102707840183631,0.184609769466162,0.60176588903085,0.33046228162853,293533013.205071,2915.744
1997,10,250,5000,0.000837677640068,1,0.883617142793219,0.104331720592682,0.186511569169874,0.601324637549457,0.32943452525651,279152078.976794,3045.243
1997,10,250,5000,0.00170125427985,1,0.767037199485524,0.108860011813349,0.19052468422951,0.599948541595677,0.326337267951733,234306106.286432,3190.505
1997,10,250,5000,0.00119377664171,1,0.83503410800283,0.106044961177284,0.188067047190131,0.600730172871417,0.328077733532614,260424899.412877,3135.964
1997,10,250,5000,0.000289426612472,1,0.956703710501984,0.101216001083901,0.182960106745749,0.602324542602565,0.331779218900871,310082373.643996,3147.049
1997,10,250,5000,0.00041246263829,1,0.936747996711235,0.101445707946193,0.182959918884142,0.60209055120294,0.331223663151428,303234679.078291,3271.39
1997,10,250,5000,2.42446201708e-05,1,0.993969653159501,0.100355549809296,0.182204763288525,0.602855030468271,0.333042462022774,324352755.437813,2883.775
1997,10,250,5000,0.00014251026703,1,0.978326007934718,0.100851485148515,0.182751407939914,0.60261401021923,0.332467714614765,317918448.644737,2993.118
1997,10,250,5000,0.00020309176209,1,0.969732923604934,0.101017209178228,0.182871046736122,0.602493324434347,0.3321804795249,314731568.824694,3171.117
1997,10,250,5000,4.92388263171e-05,1,0.991082911552368,0.100483640612828,0.18236687177404,0.602803676257184,0.332919445504949,323041686.151296,3150.489
1997,10,250,5000,7.0170382867e-05,1,0.98779380838439,0.100534376018247,0.182394232187353,0.602760808317285,0.332817081013347,321851640.050089,3195.733
1997,10,250,5000,4.1246263829e-06,1,0.997263214399464,0.100299439757872,0.182167667332125,0.602896623712336,0.33314212760615,325562975.146072,3040.665
1997,10,250,5000,1e-04,1,0.983986255697224,0.100631916704865,0.182489173648393,0.602699796668763,0.332672109329877,320359043.093662,3343.849
1997,10,250,5000,2.0309176209e-06,1,0.997263214399464,0.100270383364985,0.182119738923171,0.602900960820798,0.333152529944673,325653741.6771,3235.82
1997,10,250,5000,3.45510729459e-05,1,0.992691215592754,0.1003885003885,0.182237443353497,0.602833821579058,0.332991624113435,323848497.848345,3428.382
1997,10,250,5000,8.37677640068e-06,1,0.996230387520734,0.100277124351497,0.18211352720014,0.602887816251075,0.333121016588793,325310845.927393,3371.975
1997,10,250,5000,1.19377664171e-05,1,0.99571739050683,0.100267569310122,0.182089149419699,0.602880448149809,0.333103358121231,325179738.806561,3389.797
1997,10,250,5000,2.89426612472e-06,1,0.997263214399464,0.10028652372674,0.182146362702828,0.602899172079909,0.33314823983905,325603315.822371,3307.568
1997,10,250,5000,1.4251026703e-06,1,0.997585460633194,0.100292887029289,0.182162262085559,0.602902216083285,0.333155540778718,325683997.190971,3325.702
1997,10,250,5000,1.70125427985e-05,1,0.994856890958009,0.100264567335613,0.182069732889214,0.602869957120593,0.333078223263217,324917524.57434,3529.579
1997,10,250,5000,5.87801607227e-06,1,0.996780788922756,0.100286662157374,0.182138486483302,0.602892992440079,0.333133419348277,325452038.280142,3460.627
1997,10,250,5000,1e-06,1,0.997585460633194,0.10028320406784,0.182146289222302,0.602903096530656,0.3331576539337,325714252.706163,3421.989
