rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1998,50,250,5000.0,0.005,0.0001,1,62197699.60780278,0.9524084222670897,0.26955102040816326,0.4201819685690653,2.848675790079869
1998,50,250,5000.0,0.001,0.0001,1,61798155.69069482,0.6130770103209708,0.8825306122448979,0.7235309864810601,2.9034136334666982
1998,50,250,5000.0,0.0005,0.0001,1,62556546.23818596,0.24479793637145314,0.9296326530612244,0.3875446656457376,4.530558384644489
1998,50,250,5000.0,0.001,0.001,1,61568623.69517757,0.9313877677739832,0.7346938775510204,0.8214302012503992,2.7430859464337116
1998,50,250,5000.0,0.005,0.001,1,62195398.97169627,0.9909566872917658,0.16995918367346938,0.290153996237196,2.8272287058838024
1998,50,250,5000.0,0.0001,0.0001,1,72247402.27512485,0.030892487622232914,0.9591020408163266,0.05985699329289883,5.888367820826049
1998,50,250,5000.0,0.0005,0.001,1,61557333.15531138,0.8997756841633019,0.8186122448979591,0.8572771959820473,2.7902549010856696
1998,50,250,5000.0,0.0001,0.001,1,61616925.61009886,0.758833546189868,0.873061224489796,0.8119495900394776,4.904598704942813
1998,50,250,5000.0,0.0005,0.0002,1,61913958.512134664,0.460715618392139,0.9071020408163265,0.6110698671945888,4.137630868672082
1998,50,250,5000.0,0.001,0.0002,1,61703187.996037,0.7200690846286701,0.8508571428571429,0.7800187090739009,2.8679177003446967
1998,50,250,5000.0,0.005,0.0002,1,62191870.50481164,0.96849887495982,0.2459591836734694,0.3922921684786147,2.75440941505755
1998,50,250,5000.0,0.0001,0.0002,1,66002258.69766874,0.06830502562768617,0.9431836734693878,0.12738488338120096,6.578597860845426
1998,50,250,5000.0,0.001,0.0005,1,61611895.355497,0.8586631486367634,0.7969795918367347,0.8266723116003387,2.8067396901082247
1998,50,250,5000.0,0.0005,0.0005,1,61619548.97410847,0.7858994297563504,0.8662857142857143,0.8241369937483012,3.261466307938099
1998,50,250,5000.0,0.005,0.0005,1,62189327.70698692,0.9851155503329416,0.20530612244897958,0.3397959872998716,2.7706156187846016
1998,50,250,5000.0,0.0001,0.0005,1,62153885.22499232,0.32474196746165956,0.9092244897959184,0.4785597662627825,5.590472500150402
