rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1998,100,250,5000.0,0.005,0.0001,1,124526613.59618513,0.9415272486334272,0.232,0.37226970560303896,5.3398324231151495
1998,100,250,5000.0,0.001,0.0001,1,123826194.19356501,0.6229603560105872,0.8742040816326531,0.7275012312970228,5.49337676235009
1998,100,250,5000.0,0.005,0.001,1,124516430.49974081,0.9873563218390805,0.14024489795918368,0.24560400285918516,5.3073196421649
1998,100,250,5000.0,0.001,0.001,1,123380062.62171024,0.9395930139400737,0.7180408163265306,0.8140110589269601,5.231294584883532
1998,100,250,5000.0,0.0001,0.0001,1,144636415.78676718,0.03107750033336458,0.9607755102040816,0.060207512446782255,13.161799027739713
1998,100,250,5000.0,0.0005,0.0001,1,125401262.66006841,0.24192692862598658,0.9308163265306122,0.3840389343572126,14.030192716761182
1998,100,250,5000.0,0.0005,0.001,1,123351822.78600287,0.9142435151850826,0.8084897959183673,0.8581206948836807,7.629092300512517
1998,100,250,5000.0,0.0001,0.001,1,123466139.22498593,0.7783278127616206,0.8727755102040816,0.8228503261308757,10.79679969730787
1998,100,250,5000.0,0.005,0.0002,1,124513988.41193496,0.9567289363324437,0.20485714285714285,0.33745713709406305,4.858093719634538
1998,100,250,5000.0,0.001,0.0002,1,123617254.94990347,0.7526822859645281,0.8418367346938775,0.7947670609995761,5.818653401383199
1998,100,250,5000.0,0.0005,0.0002,1,124076149.11476804,0.462259835315645,0.9073877551020408,0.6124917346264052,8.86631541334791
1998,100,250,5000.0,0.005,0.0005,1,124508153.54730918,0.9739252995066948,0.16922448979591836,0.28834718503320933,4.847945056684936
1998,100,250,5000.0,0.001,0.0005,1,123454992.13090336,0.8792328163714784,0.7821224489795918,0.8278394608372575,6.0029441814520395
1998,100,250,5000.0,0.0001,0.0002,1,132267171.7570798,0.06816894594626485,0.9432244897959183,0.12714857935162974,12.187395275748957
1998,100,250,5000.0,0.0005,0.0005,1,123468716.68357676,0.8070363288718929,0.8613877551020408,0.8333267522211254,7.677454602470001
1998,100,250,5000.0,0.0001,0.0005,1,124550056.54336242,0.3262557578416319,0.9106530612244897,0.48040049523604456,11.314426685101353
