rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1998,3,250,5000.0,0.0005,0.0001,1,3783070.8083918374,0.19854991634132738,0.9687074829931973,0.32955334413330245,0.16311251579706246
1998,3,250,5000.0,0.005,0.0001,1,3741684.6777762063,0.9308510638297872,0.23809523809523808,0.37919826652221017,0.1674185268425693
1998,3,250,5000.0,0.0001,0.0001,1,4500387.1575087225,0.025368335512136523,0.9768707482993197,0.04945244162821131,0.18804099335102364
1998,3,250,5000.0,0.001,0.0001,1,3720552.0853774073,0.574468085106383,0.9551020408163265,0.7174246295350025,0.17915636032509308
1998,3,250,5000.0,0.0005,0.001,1,3703367.6586117726,0.8751660026560425,0.8965986394557823,0.885752688172043,0.16052237165082867
1998,3,250,5000.0,0.005,0.001,1,3741536.422188035,0.968421052631579,0.1251700680272109,0.22168674698795182,0.1682409337721765
1998,3,250,5000.0,0.0001,0.001,1,3707986.739352353,0.693089430894309,0.927891156462585,0.7934845840605002,0.1681156830629334
1998,3,250,5000.0,0.001,0.001,1,3704272.396984443,0.9070121951219512,0.8095238095238095,0.8554996405463695,0.18747841683216393
1998,3,250,5000.0,0.0001,0.0002,1,4084256.488511836,0.04974775784753363,0.9659863945578231,0.09462250949556873,0.21172278181960186
1998,3,250,5000.0,0.005,0.0002,1,3741283.83076533,0.9457831325301205,0.21360544217687075,0.34850166481687017,0.16447980576194823
1998,3,250,5000.0,0.0005,0.0002,1,3732907.328679897,0.384825327510917,0.9591836734693877,0.5492793143747565,0.16352083280993004
1998,3,250,5000.0,0.001,0.0002,1,3713623.7000247464,0.6844758064516129,0.9238095238095239,0.7863346844238565,0.16705537003775436
1998,3,250,5000.0,0.0001,0.0005,1,3762216.101312815,0.23082010582010581,0.9496598639455782,0.3713753657887736,0.1976518512237817
1998,3,250,5000.0,0.005,0.0005,1,3741167.213741648,0.9538461538461539,0.16870748299319727,0.2867052023121387,0.16647412129677833
1998,3,250,5000.0,0.0005,0.0005,1,3707968.263372587,0.7378640776699029,0.9306122448979591,0.8231046931407942,0.16864641675104697
1998,3,250,5000.0,0.001,0.0005,1,3707344.0213420717,0.8271446862996159,0.8789115646258503,0.8522427440633246,0.1695689416490495
