n,p,lambda(),mu0(),gamma,bic,recall1,recall2,recall3,recall_avg,precision1,precision2,precision3,precision_avg,f1_1,f1_2,f1_3,f1_avg,Time(mins), mask_diag, no_edges, 
2000,65,1.000000e+00,1.000000e-04,1.000000e+00,-857946.098,0.025,0.000,0.024,0.016,0.600,NaN,0.700,NaN,0.048,NaN,0.047,NaN,0.533,1,62 
2000,65,9.115888e-01,1.000000e-04,1.000000e+00,-858035.339,0.025,0.000,0.024,0.016,0.600,NaN,0.636,NaN,0.048,NaN,0.047,NaN,0.011,1,65 
2000,65,8.309942e-01,1.000000e-04,1.000000e+00,-858013.444,0.025,0.000,0.024,0.016,0.600,NaN,0.583,NaN,0.048,NaN,0.047,NaN,0.008,1,72 
2000,65,7.575250e-01,1.000000e-04,1.000000e+00,-857995.879,0.025,0.000,0.028,0.018,0.600,NaN,0.571,NaN,0.048,NaN,0.053,NaN,0.049,1,78 
2000,65,6.905514e-01,1.000000e-04,1.000000e+00,-857844.310,0.025,0.000,0.031,0.019,0.545,NaN,0.500,NaN,0.048,NaN,0.059,NaN,0.023,1,89 
2000,65,6.294989e-01,1.000000e-04,1.000000e+00,-857724.722,0.025,0.000,0.031,0.019,0.545,NaN,0.474,NaN,0.048,NaN,0.059,NaN,0.010,1,100 
2000,65,5.738442e-01,1.000000e-04,1.000000e+00,-857646.453,0.025,0.000,0.042,0.022,0.545,NaN,0.522,NaN,0.048,NaN,0.077,NaN,0.008,1,110 
2000,65,5.231099e-01,1.000000e-04,1.000000e+00,-857584.352,0.025,0.000,0.042,0.022,0.545,NaN,0.480,NaN,0.048,NaN,0.077,NaN,0.007,1,119 
2000,65,4.768612e-01,1.000000e-04,1.000000e+00,-857321.302,0.025,0.000,0.045,0.023,0.500,NaN,0.419,NaN,0.048,NaN,0.082,NaN,0.007,1,136 
2000,65,4.347013e-01,1.000000e-04,1.000000e+00,-857033.345,0.025,0.000,0.062,0.029,0.500,NaN,0.439,NaN,0.048,NaN,0.109,NaN,0.007,1,154 
2000,65,3.962689e-01,1.000000e-04,1.000000e+00,-856839.852,0.025,0.000,0.066,0.030,0.462,NaN,0.396,NaN,0.048,NaN,0.113,NaN,0.007,1,169 
2000,65,3.612343e-01,1.000000e-04,1.000000e+00,-856469.348,0.029,0.000,0.069,0.033,0.467,NaN,0.370,NaN,0.055,NaN,0.117,NaN,0.007,1,193 
2000,65,3.292971e-01,1.000000e-04,1.000000e+00,-856270.337,0.029,0.000,0.069,0.033,0.467,NaN,0.351,NaN,0.055,NaN,0.116,NaN,0.007,1,211 
2000,65,3.001836e-01,1.000000e-04,1.000000e+00,-855958.936,0.029,0.000,0.076,0.035,0.467,NaN,0.344,NaN,0.055,NaN,0.125,NaN,0.007,1,233 
2000,65,2.736440e-01,1.000000e-04,1.000000e+00,-855508.322,0.033,0.000,0.087,0.040,0.500,NaN,0.362,NaN,0.063,NaN,0.140,NaN,0.007,1,261 
2000,65,2.494508e-01,1.000000e-04,1.000000e+00,-855219.113,0.033,0.000,0.118,0.051,0.471,NaN,0.415,NaN,0.062,NaN,0.184,NaN,0.007,1,282 
2000,65,2.273966e-01,1.000000e-04,1.000000e+00,-854789.742,0.038,0.000,0.122,0.053,0.474,NaN,0.407,NaN,0.070,NaN,0.187,NaN,0.007,1,308 
2000,65,2.072922e-01,1.000000e-04,1.000000e+00,-854187.994,0.038,0.000,0.135,0.058,0.474,NaN,0.402,NaN,0.070,NaN,0.203,NaN,0.008,1,341 
2000,65,1.889652e-01,1.000000e-04,1.000000e+00,-853671.103,0.038,0.000,0.139,0.059,0.429,NaN,0.381,NaN,0.069,NaN,0.204,NaN,0.007,1,370 
2000,65,1.722586e-01,1.000000e-04,1.000000e+00,-852794.721,0.038,0.000,0.149,0.062,0.360,NaN,0.387,NaN,0.068,NaN,0.216,NaN,0.007,1,414 
2000,65,1.570290e-01,1.000000e-04,1.000000e+00,-852406.398,0.042,0.000,0.153,0.065,0.385,NaN,0.386,NaN,0.075,NaN,0.219,NaN,0.007,1,438 
2000,65,1.431459e-01,1.000000e-04,1.000000e+00,-851712.791,0.063,0.000,0.156,0.073,0.429,NaN,0.381,NaN,0.109,NaN,0.222,NaN,0.007,1,474 
2000,65,1.304902e-01,1.000000e-04,1.000000e+00,-851091.671,0.075,0.004,0.167,0.082,0.439,1.000,0.387,0.609,0.129,0.008,0.233,0.123,0.007,1,507 
2000,65,1.189534e-01,1.000000e-04,1.000000e+00,-850121.766,0.079,0.004,0.174,0.086,0.422,1.000,0.368,0.597,0.134,0.008,0.236,0.126,0.007,1,554 
2000,65,1.084366e-01,1.000000e-04,1.000000e+00,-849294.411,0.079,0.004,0.174,0.086,0.365,1.000,0.355,0.573,0.131,0.008,0.233,0.124,0.007,1,595 
2000,65,9.884959e-02,1.000000e-04,1.000000e+00,-848373.747,0.079,0.004,0.188,0.090,0.317,0.500,0.344,0.387,0.127,0.008,0.243,0.126,0.007,1,639 
2000,65,9.011018e-02,1.000000e-04,1.000000e+00,-847663.278,0.079,0.004,0.194,0.093,0.302,0.500,0.341,0.381,0.126,0.008,0.248,0.127,0.007,1,674 
2000,65,8.214344e-02,1.000000e-04,1.000000e+00,-846714.491,0.084,0.004,0.201,0.096,0.299,0.500,0.330,0.376,0.131,0.008,0.250,0.129,0.007,1,719 
2000,65,7.488104e-02,1.000000e-04,1.000000e+00,-845862.725,0.088,0.004,0.222,0.105,0.288,0.500,0.339,0.375,0.135,0.008,0.268,0.137,0.007,1,760 
2000,65,6.826072e-02,1.000000e-04,1.000000e+00,-844717.342,0.088,0.004,0.229,0.107,0.269,0.333,0.324,0.309,0.132,0.007,0.268,0.136,0.007,1,813 
2000,65,6.222571e-02,1.000000e-04,1.000000e+00,-843863.559,0.105,0.004,0.240,0.116,0.291,0.200,0.324,0.272,0.154,0.007,0.275,0.146,0.007,1,854 
2000,65,5.672426e-02,1.000000e-04,1.000000e+00,-843007.147,0.109,0.004,0.267,0.127,0.286,0.167,0.336,0.263,0.158,0.007,0.298,0.154,0.007,1,895 
2000,65,5.170920e-02,1.000000e-04,1.000000e+00,-842214.427,0.134,0.004,0.288,0.142,0.317,0.167,0.342,0.275,0.188,0.007,0.313,0.169,0.007,1,933 
