n,p,lambda(),mu0(),gamma,bic,recall1,recall2,recall3,recall_avg,precision1,precision2,precision3,precision_avg,f1_1,f1_2,f1_3,f1_avg,Time(mins), mask_diag, no_edges, 
1000,65,1.000000e+00,1.000000e-04,1.000000e+00,-438630.769,0.033,0.000,0.031,0.022,0.615,NaN,0.273,NaN,0.063,NaN,0.056,NaN,0.499,1,144 
1000,65,9.115888e-01,1.000000e-04,1.000000e+00,-438475.807,0.033,0.000,0.042,0.025,0.533,NaN,0.324,NaN,0.063,NaN,0.074,NaN,0.010,1,160 
1000,65,8.309942e-01,1.000000e-04,1.000000e+00,-438333.873,0.033,0.000,0.049,0.027,0.500,NaN,0.359,NaN,0.063,NaN,0.086,NaN,0.008,1,177 
1000,65,7.575250e-01,1.000000e-04,1.000000e+00,-438187.479,0.033,0.000,0.049,0.027,0.500,NaN,0.318,NaN,0.063,NaN,0.084,NaN,0.013,1,194 
1000,65,6.905514e-01,1.000000e-04,1.000000e+00,-437948.672,0.042,0.000,0.052,0.031,0.556,NaN,0.283,NaN,0.078,NaN,0.088,NaN,0.024,1,214 
1000,65,6.294989e-01,1.000000e-04,1.000000e+00,-437612.714,0.042,0.000,0.056,0.032,0.556,NaN,0.254,NaN,0.078,NaN,0.091,NaN,0.021,1,238 
1000,65,5.738442e-01,1.000000e-04,1.000000e+00,-437287.255,0.042,0.000,0.066,0.036,0.556,NaN,0.279,NaN,0.078,NaN,0.107,NaN,0.021,1,261 
1000,65,5.231099e-01,1.000000e-04,1.000000e+00,-437202.013,0.042,0.000,0.076,0.039,0.500,NaN,0.301,NaN,0.077,NaN,0.122,NaN,0.017,1,273 
1000,65,4.768612e-01,1.000000e-04,1.000000e+00,-436796.149,0.042,0.000,0.080,0.041,0.500,NaN,0.295,NaN,0.077,NaN,0.126,NaN,0.007,1,298 
1000,65,4.347013e-01,1.000000e-04,1.000000e+00,-436116.817,0.042,0.000,0.101,0.048,0.455,NaN,0.312,NaN,0.077,NaN,0.152,NaN,0.007,1,335 
1000,65,3.962689e-01,1.000000e-04,1.000000e+00,-435657.768,0.046,0.000,0.111,0.052,0.458,NaN,0.323,NaN,0.084,NaN,0.165,NaN,0.007,1,363 
1000,65,3.612343e-01,1.000000e-04,1.000000e+00,-435148.452,0.046,0.000,0.135,0.060,0.440,NaN,0.345,NaN,0.083,NaN,0.195,NaN,0.007,1,393 
1000,65,3.292971e-01,1.000000e-04,1.000000e+00,-434352.904,0.054,0.000,0.153,0.069,0.448,NaN,0.346,NaN,0.097,NaN,0.212,NaN,0.007,1,435 
1000,65,3.001836e-01,1.000000e-04,1.000000e+00,-433918.865,0.063,0.000,0.160,0.074,0.441,NaN,0.346,NaN,0.110,NaN,0.219,NaN,0.007,1,462 
1000,65,2.736440e-01,1.000000e-04,1.000000e+00,-433154.370,0.063,0.004,0.181,0.082,0.385,0.500,0.359,0.414,0.108,0.008,0.240,0.119,0.007,1,502 
1000,65,2.494508e-01,1.000000e-04,1.000000e+00,-432480.603,0.067,0.004,0.184,0.085,0.390,0.500,0.349,0.413,0.114,0.008,0.241,0.121,0.007,1,538 
1000,65,2.273966e-01,1.000000e-04,1.000000e+00,-431672.019,0.088,0.004,0.188,0.093,0.404,0.500,0.335,0.413,0.144,0.008,0.241,0.131,0.007,1,580 
1000,65,2.072922e-01,1.000000e-04,1.000000e+00,-431075.878,0.096,0.004,0.198,0.099,0.397,0.500,0.335,0.411,0.155,0.008,0.249,0.137,0.008,1,613 
1000,65,1.889652e-01,1.000000e-04,1.000000e+00,-430309.395,0.096,0.004,0.219,0.106,0.359,0.500,0.337,0.399,0.152,0.008,0.265,0.142,0.007,1,653 
1000,65,1.722586e-01,1.000000e-04,1.000000e+00,-429324.707,0.113,0.004,0.222,0.113,0.380,0.333,0.327,0.347,0.174,0.007,0.264,0.149,0.007,1,702 
1000,65,1.570290e-01,1.000000e-04,1.000000e+00,-428615.799,0.121,0.004,0.226,0.117,0.382,0.333,0.316,0.343,0.184,0.007,0.263,0.152,0.007,1,739 
1000,65,1.431459e-01,1.000000e-04,1.000000e+00,-427494.082,0.126,0.004,0.233,0.121,0.361,0.333,0.313,0.336,0.186,0.007,0.267,0.154,0.007,1,793 
1000,65,1.304902e-01,1.000000e-04,1.000000e+00,-426792.242,0.126,0.004,0.253,0.128,0.357,0.333,0.322,0.337,0.186,0.007,0.283,0.159,0.007,1,829 
1000,65,1.189534e-01,1.000000e-04,1.000000e+00,-425871.303,0.126,0.004,0.267,0.132,0.337,0.250,0.322,0.303,0.183,0.007,0.292,0.161,0.007,1,874 
1000,65,1.084366e-01,1.000000e-04,1.000000e+00,-424711.480,0.134,0.008,0.278,0.140,0.320,0.333,0.321,0.325,0.189,0.015,0.298,0.167,0.007,1,929 
1000,65,9.884959e-02,1.000000e-04,1.000000e+00,-423831.885,0.142,0.008,0.299,0.149,0.315,0.333,0.330,0.326,0.196,0.015,0.313,0.175,0.007,1,972 
1000,65,9.011018e-02,1.000000e-04,1.000000e+00,-422978.764,0.159,0.008,0.299,0.155,0.319,0.286,0.320,0.308,0.212,0.015,0.309,0.179,0.007,1,1014 
1000,65,8.214344e-02,1.000000e-04,1.000000e+00,-421819.776,0.163,0.008,0.306,0.159,0.310,0.286,0.307,0.301,0.214,0.015,0.306,0.178,0.007,1,1069 
1000,65,7.488104e-02,1.000000e-04,1.000000e+00,-420985.468,0.184,0.008,0.309,0.167,0.324,0.250,0.304,0.292,0.235,0.015,0.306,0.185,0.007,1,1110 
1000,65,6.826072e-02,1.000000e-04,1.000000e+00,-420292.465,0.184,0.011,0.312,0.169,0.312,0.300,0.301,0.304,0.232,0.022,0.307,0.187,0.007,1,1145 
1000,65,6.222571e-02,1.000000e-04,1.000000e+00,-419451.294,0.192,0.011,0.319,0.174,0.311,0.273,0.299,0.294,0.238,0.022,0.309,0.189,0.007,1,1186 
1000,65,5.672426e-02,1.000000e-04,1.000000e+00,-418502.776,0.192,0.011,0.326,0.177,0.295,0.273,0.297,0.288,0.233,0.022,0.311,0.188,0.007,1,1231 
1000,65,5.170920e-02,1.000000e-04,1.000000e+00,-417763.567,0.192,0.015,0.330,0.179,0.287,0.333,0.290,0.303,0.231,0.029,0.308,0.189,0.007,1,1267 
1000,65,4.713753e-02,1.000000e-04,1.000000e+00,-417109.513,0.201,0.015,0.330,0.182,0.284,0.308,0.284,0.292,0.235,0.029,0.305,0.190,0.007,1,1299 
1000,65,4.297005e-02,1.000000e-04,1.000000e+00,-416565.699,0.218,0.015,0.333,0.189,0.297,0.308,0.282,0.295,0.251,0.029,0.305,0.195,0.007,1,1326 
1000,65,3.917101e-02,1.000000e-04,1.000000e+00,-415763.310,0.222,0.015,0.347,0.195,0.296,0.286,0.283,0.288,0.254,0.029,0.312,0.198,0.007,1,1364 
1000,65,3.570786e-02,1.000000e-04,1.000000e+00,-415119.772,0.222,0.015,0.372,0.203,0.293,0.286,0.294,0.291,0.252,0.029,0.328,0.203,0.007,1,1395 
1000,65,3.255089e-02,1.000000e-04,1.000000e+00,-414189.917,0.222,0.015,0.389,0.209,0.286,0.267,0.299,0.284,0.250,0.029,0.338,0.206,0.007,1,1438 
1000,65,2.967302e-02,1.000000e-04,1.000000e+00,-413588.824,0.243,0.019,0.396,0.219,0.301,0.294,0.298,0.298,0.269,0.036,0.340,0.215,0.007,1,1467 
1000,65,2.704960e-02,1.000000e-04,1.000000e+00,-412865.304,0.247,0.019,0.399,0.222,0.299,0.294,0.296,0.297,0.271,0.036,0.340,0.215,0.007,1,1501 
1000,65,2.465811e-02,1.000000e-04,1.000000e+00,-412144.963,0.251,0.030,0.403,0.228,0.296,0.364,0.295,0.318,0.271,0.056,0.341,0.223,0.007,1,1535 
1000,65,2.247806e-02,1.000000e-04,1.000000e+00,-411466.992,0.255,0.045,0.413,0.238,0.298,0.444,0.294,0.345,0.275,0.082,0.343,0.234,0.007,1,1567 
1000,65,2.049075e-02,1.000000e-04,1.000000e+00,-410526.155,0.259,0.049,0.420,0.243,0.291,0.419,0.295,0.335,0.274,0.088,0.347,0.236,0.007,1,1610 
1000,65,1.867914e-02,1.000000e-04,1.000000e+00,-409705.931,0.259,0.061,0.427,0.249,0.291,0.390,0.296,0.326,0.274,0.105,0.350,0.243,0.007,1,1648 
1000,65,1.702769e-02,1.000000e-04,1.000000e+00,-408953.244,0.259,0.064,0.441,0.255,0.287,0.386,0.302,0.325,0.273,0.110,0.359,0.247,0.007,1,1683 
1000,65,1.552225e-02,1.000000e-04,1.000000e+00,-408145.979,0.272,0.087,0.451,0.270,0.290,0.434,0.307,0.344,0.281,0.145,0.366,0.264,0.007,1,1720 
1000,65,1.414991e-02,1.000000e-04,1.000000e+00,-407048.063,0.285,0.095,0.476,0.285,0.298,0.397,0.316,0.337,0.291,0.153,0.380,0.275,0.007,1,1769 
1000,65,1.289890e-02,1.000000e-04,1.000000e+00,-406226.381,0.285,0.106,0.486,0.292,0.288,0.400,0.319,0.336,0.286,0.168,0.385,0.280,0.007,1,1806 
1000,65,1.175850e-02,1.000000e-04,1.000000e+00,-405187.440,0.289,0.121,0.486,0.299,0.289,0.400,0.317,0.335,0.289,0.186,0.384,0.286,0.007,1,1852 
1000,65,1.071891e-02,1.000000e-04,1.000000e+00,-404143.916,0.305,0.133,0.497,0.312,0.298,0.398,0.321,0.339,0.302,0.199,0.390,0.297,0.007,1,1898 
1000,65,9.771242e-03,1.000000e-04,1.000000e+00,-403216.524,0.310,0.140,0.497,0.315,0.296,0.381,0.319,0.332,0.303,0.205,0.389,0.299,0.007,1,1939 
1000,65,8.907355e-03,1.000000e-04,1.000000e+00,-402123.577,0.322,0.148,0.500,0.323,0.301,0.368,0.318,0.329,0.311,0.211,0.389,0.304,0.007,1,1987 
1000,65,8.119845e-03,1.000000e-04,1.000000e+00,-401664.165,0.322,0.148,0.500,0.323,0.296,0.361,0.317,0.325,0.309,0.210,0.388,0.302,0.007,1,2008 
1000,65,7.401960e-03,1.000000e-04,1.000000e+00,-400915.603,0.322,0.155,0.517,0.332,0.292,0.363,0.323,0.326,0.306,0.218,0.397,0.307,0.007,1,2041 
1000,65,6.747544e-03,1.000000e-04,1.000000e+00,-399999.868,0.326,0.159,0.528,0.338,0.289,0.344,0.326,0.320,0.306,0.218,0.403,0.309,0.008,1,2081 
1000,65,6.150986e-03,1.000000e-04,1.000000e+00,-399131.485,0.326,0.167,0.535,0.343,0.285,0.349,0.328,0.321,0.304,0.226,0.406,0.312,0.007,1,2119 
1000,65,5.607170e-03,1.000000e-04,1.000000e+00,-398470.623,0.326,0.170,0.538,0.345,0.280,0.341,0.327,0.316,0.301,0.227,0.407,0.312,0.007,1,2148 
1000,65,5.111433e-03,1.000000e-04,1.000000e+00,-397758.723,0.326,0.170,0.545,0.347,0.277,0.328,0.328,0.311,0.299,0.224,0.410,0.311,0.007,1,2179 
1000,65,4.659526e-03,1.000000e-04,1.000000e+00,-397115.678,0.326,0.170,0.545,0.347,0.272,0.321,0.327,0.307,0.297,0.223,0.409,0.309,0.007,1,2207 
1000,65,4.247572e-03,1.000000e-04,1.000000e+00,-396588.335,0.326,0.170,0.549,0.348,0.269,0.319,0.328,0.306,0.295,0.222,0.411,0.309,0.007,1,2230 
1000,65,3.872039e-03,1.000000e-04,1.000000e+00,-395965.016,0.326,0.174,0.549,0.350,0.265,0.315,0.327,0.302,0.293,0.224,0.410,0.309,0.007,1,2257 
1000,65,3.529707e-03,1.000000e-04,1.000000e+00,-395506.282,0.326,0.174,0.549,0.350,0.264,0.311,0.325,0.300,0.292,0.223,0.408,0.308,0.007,1,2277 
1000,65,3.217642e-03,1.000000e-04,1.000000e+00,-394645.484,0.335,0.186,0.549,0.356,0.265,0.316,0.322,0.301,0.296,0.234,0.406,0.312,0.007,1,2314 
