rd_seed,L,p,N,Lamb,Epsilon0,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime(s)
1997,10,250,5000,0.00344896226040576,0.1,0.972233330499608,0.10201439837351,0.18455185725685,0.870591576628417,2.09080330764452,313394469.260458,27.3400000000001
1997,10,250,5000,0.00321764175025074,0.1,0.973744520928439,0.101890864919599,0.184377036909302,0.870599461546147,2.09092739048993,314195146.943241,27.4700000000003
1997,10,250,5000,0.00300183581357559,0.1,0.975360063129287,0.101799588468986,0.184256023075054,0.870606817622733,2.09104326799401,314903046.846798,27.6120000000001
1997,10,250,5000,0.00280050389418363,0.1,0.976697184200876,0.101703751465975,0.184122957453093,0.870613680327711,2.09115147441096,315629105.462058,27.3199999999997
1997,10,250,5000,0.00261267522556333,0.1,0.977814773340928,0.101610688286343,0.183990108033135,0.870620082751642,2.09125251324761,316301717.70711,27.6620000000003
1997,10,250,5000,0.00243744415012222,0.1,0.978908448464008,0.101508407565997,0.183842037327117,0.870626055765674,2.0913468535532,316909789.528551,27.3389999999999
1997,10,250,5000,0.00227396575235793,0.1,0.979949524020768,0.101422660383981,0.183719752341429,0.870631628170402,2.09143493413739,317493661.305318,27.4630000000006
1997,10,250,5000,0.00212145178491063,0.1,0.981448864817323,0.101403652619359,0.183714886607663,0.870636826834747,2.09151716583187,318033162.392739,27.335
1997,10,250,5000,0.00197916686785356,0.1,0.982333763840809,0.101328795753055,0.183607741792816,0.870641676825511,2.09159393327965,318619059.056447,27.5780000000004
1997,10,250,5000,0.00184642494289555,0.1,0.983030375373243,0.101243727378625,0.183480254054127,0.870646201528255,2.09166559626982,319137388.59054,27.4850000000006
1997,10,250,5000,0.00172258596539879,0.1,0.984171371910326,0.101196654711878,0.183422894891111,0.870650422760057,2.09173249241065,319573022.997797,27.6760000000004
1997,10,250,5000,0.00160705281826164,0.1,0.985015248841359,0.101142530493987,0.183348735317321,0.870654360874714,2.09179493565311,319974370.872939,27.732
1997,10,250,5000,0.00149926843278605,0.1,0.985994762778463,0.101102241337678,0.183299463611633,0.870658034860885,2.09185322031362,320386815.278533,27.4080000000004
1997,10,250,5000,0.00139871310264724,0.1,0.986672131640489,0.101055130635308,0.183233454602748,0.870661462433656,2.09190762211611,320732700.19661,27.2909999999993
1997,10,250,5000,0.0013049019780144,0.1,0.987502518931838,0.101032827250845,0.183211117162541,0.870664660119956,2.09195839736505,321087664.236629,27.2829999999994
1997,10,250,5000,0.00121738272773966,0.1,0.987976284788147,0.100974508863656,0.183123267574618,0.870667643338248,2.09200578662825,321398255.821732,27.4809999999998
1997,10,250,5000,0.00113573335834311,0.1,0.988676428747406,0.100948660328731,0.183092851823013,0.870670426472877,2.09205001504052,321716917.683049,27.5159999999996
1997,10,250,5000,0.00105956017927762,0.1,0.989040747680381,0.100897635116412,0.183015220599565,0.870673022943427,2.09209129158504,322004317.506155,27.3329999999996
1997,10,250,5000,0.000988495904662559,0.1,0.989688713521875,0.100875358155473,0.182989530481077,0.870675445269429,2.09212981197455,322282642.53761,27.4589999999998
1997,10,250,5000,0.000922197882333434,0.1,0.990228328402168,0.100857474223471,0.182969463513633,0.870677705130729,2.09216576017275,322491381.618606,27.4070000000002
1997,10,250,5000,0.000860346441668451,0.1,0.990507856571239,0.100811675979529,0.182898865597036,0.870679813423804,2.09219930725339,322690037.14511,27.6190000000006
1997,10,250,5000,0.000802643352225717,0.1,0.991075112168262,0.100790927838624,0.182874209207169,0.870681780314305,2.0922306129672,322894745.281875,27.7429999999995
1997,10,250,5000,0.000748810385759003,0.1,0.991365759201309,0.10075519620573,0.18282019554409,0.870683615286072,2.09225982664941,323086344.103826,27.5190000000002
1997,10,250,5000,0.000698587974678525,0.1,0.991929886705152,0.100746575873191,0.182815630472627,0.870685327186865,2.09228708770953,323275927.203415,27.5910000000003
1997,10,250,5000,0.000651733960488243,0.1,0.992249374723664,0.100725474625064,0.182786201104082,0.870686924271025,2.09231252607157,323436264.52576,27.5290000000005
1997,10,250,5000,0.000608022426164943,0.1,0.99247528359626,0.100702484607276,0.182752052058446,0.870688414239275,2.09233626305171,323596602.987703,27.3070000000007
1997,10,250,5000,0.000567242606849198,0.1,0.992753684814614,0.10069299710615,0.182741113704985,0.870689804275851,2.09235841208501,323752908.445096,27.4070000000002
1997,10,250,5000,0.000529197873595845,0.1,0.993006968566618,0.100674647070241,0.182715282776959,0.870691101083144,2.09237907931695,323888036.031753,27.5879999999997
1997,10,250,5000,0.0004937047852839,0.1,0.993371717514329,0.100673462970265,0.182719613435402,0.870692310914016,2.09239836358938,324027198.611318,27.4949999999999
1997,10,250,5000,0.000460592204114511,0.1,0.993623738988361,0.100660533387202,0.182702488900871,0.87069343960195,2.09241635732159,324152242.811749,27.5649999999996
1997,10,250,5000,0.000429700470432084,0.1,0.993969101076266,0.100658102126416,0.182704328428266,0.87069449258918,2.09243314674014,324296449.642364,27.509
1997,10,250,5000,0.000400880632889846,0.1,0.994232268085719,0.100647071985936,0.182690550416008,0.870695474952928,2.09244881224852,324402333.569172,27.5799999999999
1997,10,250,5000,0.00037399373024788,0.1,0.99435690084711,0.100628163923898,0.182661461857555,0.870696391429891,2.09246342899406,324504184.124831,27.433
1997,10,250,5000,0.000348910121340677,0.1,0.994556575118704,0.100619438108745,0.182650410017129,0.870697246439074,2.09247706709966,324592924.607553,27.4180000000006
1997,10,250,5000,0.000325508859983506,0.1,0.994650935955706,0.10060537228458,0.182628825519698,0.870698044103101,2.09248979186566,324677631.628784,27.1849999999995
1997,10,250,5000,0.000303677111803546,0.1,0.994812261330002,0.100596172435562,0.182616195190711,0.870698788268093,2.09250166442756,324770407.353321,27.3699999999999
1997,10,250,5000,0.000283309610183932,0.1,0.995043347060493,0.100596568596496,0.182620705351934,0.870699482522214,2.09251274177289,324845030.296404,27.4480000000003
1997,10,250,5000,0.000264308148697411,0.1,0.99517125782977,0.100584672192875,0.182603199880956,0.870700130212967,2.09252307709469,324915619.662944,27.4430000000002
1997,10,250,5000,0.00024658110758226,0.1,0.995268027076062,0.100573486469554,0.182586424354235,0.870700734463343,2.09253271999752,324993269.109169,27.2980000000007
