n,p,lambda(thest),mu0(sparsity),gamma,bic,recall_global,precision_global,f1_global,Time(mins), mask_diag, no_edges, 
2500,100,1.000000e+00,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.595,1,0 
2500,100,9.115888e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.082,1,0 
2500,100,8.309942e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.023,1,0 
2500,100,7.575250e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,6.905514e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.023,1,0 
2500,100,6.294989e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,5.738442e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,5.231099e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,4.768612e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,4.347013e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,3.962689e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,3.612343e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,3.292971e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,3.001836e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,2.736440e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,2.494508e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,2.273966e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,2.072922e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.023,1,0 
2500,100,1.889652e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,1.722586e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.021,1,0 
2500,100,1.570290e-01,1.000000e-03,1.000000e-02,-4492754.700,0.000,0.000,0.000,0.022,1,0 
2500,100,1.431459e-01,1.000000e-03,1.000000e-02,-4492748.713,0.000,0.000,0.000,0.021,1,1 
2500,100,1.304902e-01,1.000000e-03,1.000000e-02,-4492786.744,0.000,0.000,0.000,0.021,1,1 
2500,100,1.189534e-01,1.000000e-03,1.000000e-02,-4492820.208,0.000,0.000,0.000,0.021,1,1 
2500,100,1.084366e-01,1.000000e-03,1.000000e-02,-4492849.709,0.000,0.000,0.000,0.021,1,1 
2500,100,9.884959e-02,1.000000e-03,1.000000e-02,-4492875.764,0.000,0.000,0.000,0.022,1,1 
2500,100,9.011018e-02,1.000000e-03,1.000000e-02,-4492845.310,0.000,0.000,0.000,0.021,1,4 
2500,100,8.214344e-02,1.000000e-03,1.000000e-02,-4492906.247,0.000,0.000,0.000,0.021,1,5 
2500,100,7.488104e-02,1.000000e-03,1.000000e-02,-4492980.275,0.000,0.000,0.000,0.021,1,6 
2500,100,6.826072e-02,1.000000e-03,1.000000e-02,-4493079.967,0.000,0.000,0.000,0.021,1,6 
2500,100,6.222571e-02,1.000000e-03,1.000000e-02,-4493093.826,0.000,0.000,0.000,0.021,1,11 
2500,100,5.672426e-02,1.000000e-03,1.000000e-02,-4493238.888,0.000,0.000,0.000,0.021,1,11 
2500,100,5.170920e-02,1.000000e-03,1.000000e-02,-4493368.119,0.000,0.000,0.000,0.021,1,11 
2500,100,4.713753e-02,1.000000e-03,1.000000e-02,-4493375.064,0.000,0.000,0.000,0.022,1,16 
2500,100,4.297005e-02,1.000000e-03,1.000000e-02,-4493527.450,0.000,0.000,0.000,0.021,1,16 
2500,100,3.917101e-02,1.000000e-03,1.000000e-02,-4493639.712,0.000,0.000,0.000,0.022,1,17 
2500,100,3.570786e-02,1.000000e-03,1.000000e-02,-4493702.465,0.000,0.000,0.000,0.021,1,20 
2500,100,3.255089e-02,1.000000e-03,1.000000e-02,-4493720.107,0.000,0.000,0.000,0.022,1,25 
2500,100,2.967302e-02,1.000000e-03,1.000000e-02,-4493799.286,0.000,0.000,0.000,0.022,1,28 
2500,100,2.704960e-02,1.000000e-03,1.000000e-02,-4493785.859,0.000,0.000,0.000,0.022,1,35 
2500,100,2.465811e-02,1.000000e-03,1.000000e-02,-4493888.724,0.000,0.000,0.000,0.022,1,38 
2500,100,2.247806e-02,1.000000e-03,1.000000e-02,-4493922.089,0.000,0.000,0.000,0.022,1,44 
2500,100,2.049075e-02,1.000000e-03,1.000000e-02,-4494038.627,0.000,0.000,0.000,0.022,1,47 
2500,100,1.867914e-02,1.000000e-03,1.000000e-02,-4494051.145,0.000,0.000,0.000,0.021,1,54 
2500,100,1.702769e-02,1.000000e-03,1.000000e-02,-4494144.555,0.000,0.000,0.000,0.022,1,58 
2500,100,1.552225e-02,1.000000e-03,1.000000e-02,-4494232.415,0.000,0.000,0.000,0.022,1,62 
2500,100,1.414991e-02,1.000000e-03,1.000000e-02,-4494291.380,0.000,0.000,0.000,0.022,1,67 
2500,100,1.289890e-02,1.000000e-03,1.000000e-02,-4494441.687,0.000,0.000,0.000,0.022,1,68 
2500,100,1.175850e-02,1.000000e-03,1.000000e-02,-4494582.389,0.000,0.000,0.000,0.022,1,69 
2500,100,1.071891e-02,1.000000e-03,1.000000e-02,-4494532.657,0.000,0.025,0.001,0.021,1,77 
2500,100,9.771242e-03,1.000000e-03,1.000000e-02,-4494643.700,0.000,0.024,0.001,0.022,1,79 
2500,100,8.907355e-03,1.000000e-03,1.000000e-02,-4494742.167,0.000,0.024,0.001,0.021,1,81 
2500,100,8.119845e-03,1.000000e-03,1.000000e-02,-4494856.704,0.000,0.024,0.001,0.022,1,82 
2500,100,7.401960e-03,1.000000e-03,1.000000e-02,-4494934.701,0.000,0.024,0.001,0.021,1,84 
2500,100,6.747544e-03,1.000000e-03,1.000000e-02,-4495028.420,0.000,0.024,0.001,0.022,1,85 
2500,100,6.150986e-03,1.000000e-03,1.000000e-02,-4495137.066,0.000,0.024,0.001,0.022,1,85 
2500,100,5.607170e-03,1.000000e-03,1.000000e-02,-4495158.245,0.000,0.024,0.001,0.022,1,88 
2500,100,5.111433e-03,1.000000e-03,1.000000e-02,-4495203.826,0.000,0.023,0.001,0.022,1,90 
2500,100,4.659526e-03,1.000000e-03,1.000000e-02,-4495267.162,0.000,0.022,0.001,0.022,1,91 
2500,100,4.247572e-03,1.000000e-03,1.000000e-02,-4495348.405,0.000,0.023,0.001,0.023,1,91 
2500,100,3.872039e-03,1.000000e-03,1.000000e-02,-4495422.117,0.000,0.022,0.001,0.022,1,91 
2500,100,3.529707e-03,1.000000e-03,1.000000e-02,-4495436.784,0.000,0.022,0.001,0.022,1,93 
2500,100,3.217642e-03,1.000000e-03,1.000000e-02,-4495395.093,0.000,0.021,0.001,0.022,1,97 
2500,100,2.933166e-03,1.000000e-03,1.000000e-02,-4495402.357,0.000,0.020,0.001,0.022,1,99 
2500,100,2.673842e-03,1.000000e-03,1.000000e-02,-4495483.380,0.000,0.021,0.001,0.022,1,98 
2500,100,2.437444e-03,1.000000e-03,1.000000e-02,-4495480.643,0.000,0.020,0.001,0.021,1,100 
2500,100,2.221947e-03,1.000000e-03,1.000000e-02,-4495500.439,0.000,0.020,0.001,0.021,1,101 
2500,100,2.025502e-03,1.000000e-03,1.000000e-02,-4495464.115,0.000,0.020,0.001,0.021,1,104 
2500,100,1.846425e-03,1.000000e-03,1.000000e-02,-4495555.424,0.000,0.020,0.001,0.021,1,102 
2500,100,1.683180e-03,1.000000e-03,1.000000e-02,-4495564.605,0.000,0.020,0.001,0.021,1,103 
2500,100,1.534368e-03,1.000000e-03,1.000000e-02,-4495597.138,0.000,0.020,0.001,0.021,1,103 
2500,100,1.398713e-03,1.000000e-03,1.000000e-02,-4495626.857,0.000,0.020,0.001,0.022,1,103 
2500,100,1.275051e-03,1.000000e-03,1.000000e-02,-4495627.649,0.000,0.020,0.001,0.021,1,104 
2500,100,1.162322e-03,1.000000e-03,1.000000e-02,-4495573.510,0.000,0.018,0.001,0.021,1,107 
2500,100,1.059560e-03,1.000000e-03,1.000000e-02,-4495648.402,0.000,0.020,0.001,0.021,1,105 
2500,100,9.658832e-04,1.000000e-03,1.000000e-02,-4495590.177,0.000,0.019,0.001,0.022,1,108 
2500,100,8.804884e-04,1.000000e-03,1.000000e-02,-4495556.770,0.000,0.017,0.001,0.021,1,110 
2500,100,8.026434e-04,1.000000e-03,1.000000e-02,-4495521.782,0.000,0.017,0.001,0.022,1,112 
2500,100,7.316807e-04,1.000000e-03,1.000000e-02,-4495537.915,0.000,0.017,0.001,0.022,1,112 
2500,100,6.669920e-04,1.000000e-03,1.000000e-02,-4495552.602,0.000,0.017,0.001,0.022,1,112 
2500,100,6.080224e-04,1.000000e-03,1.000000e-02,-4495565.929,0.000,0.017,0.001,0.021,1,112 
2500,100,5.542665e-04,1.000000e-03,1.000000e-02,-4495578.012,0.000,0.017,0.001,0.021,1,112 
2500,100,5.052631e-04,1.000000e-03,1.000000e-02,-4495615.474,0.000,0.017,0.001,0.022,1,111 
2500,100,4.605922e-04,1.000000e-03,1.000000e-02,-4495573.201,0.000,0.017,0.001,0.022,1,113 
2500,100,4.198707e-04,1.000000e-03,1.000000e-02,-4495608.750,0.000,0.017,0.001,0.022,1,112 
2500,100,3.827494e-04,1.000000e-03,1.000000e-02,-4495564.714,0.000,0.017,0.001,0.021,1,114 
2500,100,3.489101e-04,1.000000e-03,1.000000e-02,-4495388.655,0.000,0.017,0.001,0.021,1,121 
2500,100,3.180626e-04,1.000000e-03,1.000000e-02,-4495421.823,0.000,0.017,0.001,0.022,1,120 
2500,100,2.899423e-04,1.000000e-03,1.000000e-02,-4495506.832,0.000,0.016,0.001,0.022,1,117 
2500,100,2.643081e-04,1.000000e-03,1.000000e-02,-4495433.828,0.000,0.015,0.001,0.022,1,120 
2500,100,2.409404e-04,1.000000e-03,1.000000e-02,-4495360.348,0.000,0.015,0.001,0.022,1,123 
2500,100,2.196385e-04,1.000000e-03,1.000000e-02,-4495391.352,0.000,0.016,0.001,0.022,1,122 
2500,100,2.002200e-04,1.000000e-03,1.000000e-02,-4495526.909,0.000,0.016,0.001,0.022,1,117 
2500,100,1.825183e-04,1.000000e-03,1.000000e-02,-4495583.330,0.000,0.017,0.001,0.022,1,115 
2500,100,1.663817e-04,1.000000e-03,1.000000e-02,-4495586.914,0.000,0.017,0.001,0.022,1,115 
2500,100,1.516717e-04,1.000000e-03,1.000000e-02,-4495590.174,0.000,0.017,0.001,0.022,1,115 
2500,100,1.382622e-04,1.000000e-03,1.000000e-02,-4495566.895,0.000,0.016,0.001,0.022,1,116 
2500,100,1.260383e-04,1.000000e-03,1.000000e-02,-4495490.861,0.000,0.016,0.001,0.022,1,119 
2500,100,1.148951e-04,1.000000e-03,1.000000e-02,-4495335.849,0.000,0.016,0.001,0.022,1,125 
2500,100,1.047371e-04,1.000000e-03,1.000000e-02,-4495364.329,0.000,0.016,0.001,0.022,1,124 
2500,100,9.547716e-05,1.000000e-03,1.000000e-02,-4495340.120,0.000,0.016,0.001,0.022,1,125 
2500,100,8.703591e-05,1.000000e-03,1.000000e-02,-4495420.707,0.000,0.017,0.001,0.024,1,122 
2500,100,7.934097e-05,1.000000e-03,1.000000e-02,-4495343.660,0.000,0.016,0.001,0.022,1,125 
2500,100,7.232634e-05,1.000000e-03,1.000000e-02,-4495345.196,0.000,0.016,0.001,0.022,1,125 
2500,100,6.593188e-05,1.000000e-03,1.000000e-02,-4495425.330,0.000,0.016,0.001,0.022,1,122 
2500,100,6.010277e-05,1.000000e-03,1.000000e-02,-4495505.339,0.000,0.016,0.001,0.022,1,119 
2500,100,5.478901e-05,1.000000e-03,1.000000e-02,-4495454.012,0.000,0.016,0.001,0.022,1,121 
2500,100,4.994505e-05,1.000000e-03,1.000000e-02,-4495455.073,0.000,0.015,0.001,0.022,1,121 
2500,100,4.552935e-05,1.000000e-03,1.000000e-02,-4495324.812,0.000,0.015,0.001,0.022,1,126 
2500,100,4.150405e-05,1.000000e-03,1.000000e-02,-4495325.692,0.000,0.015,0.001,0.022,1,126 
2500,100,3.783463e-05,1.000000e-03,1.000000e-02,-4495326.492,0.000,0.015,0.001,0.022,1,126 
2500,100,3.448962e-05,1.000000e-03,1.000000e-02,-4495248.488,0.000,0.015,0.001,0.022,1,129 
2500,100,3.144035e-05,1.000000e-03,1.000000e-02,-4495301.643,0.000,0.015,0.001,0.022,1,127 
2500,100,2.866068e-05,1.000000e-03,1.000000e-02,-4495223.512,0.000,0.015,0.001,0.022,1,130 
2500,100,2.612675e-05,1.000000e-03,1.000000e-02,-4495171.574,0.000,0.014,0.001,0.022,1,132 
2500,100,2.381686e-05,1.000000e-03,1.000000e-02,-4495145.832,0.000,0.014,0.001,0.022,1,133 
2500,100,2.171118e-05,1.000000e-03,1.000000e-02,-4495120.045,0.000,0.014,0.001,0.021,1,134 
2500,100,1.979167e-05,1.000000e-03,1.000000e-02,-4495094.219,0.000,0.014,0.001,0.022,1,135 
2500,100,1.804186e-05,1.000000e-03,1.000000e-02,-4495094.600,0.000,0.014,0.001,0.022,1,135 
2500,100,1.644676e-05,1.000000e-03,1.000000e-02,-4495094.945,0.000,0.014,0.001,0.021,1,135 
