rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1338,Cat_alg,1.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.1823873964855584,0.7416837782340863,0.292777822809435,38.23750376701355,372627.0518989632,371375.9897462897
1338,Cat_alg,1.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.184255792775473,0.7466174661746617,0.2955689011524103, ,370124.9275936162,
1338,Direct_alg,1.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2662385053276894,0.7490759753593429,0.3928494507861296,11.788915634155273,236479.6056283168,234889.0959067544
1338,Direct_alg,1.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.2693274205469327,0.7470274702747027,0.3959148196436332,11.570107221603394,233298.586185192,
1338,Cat_alg,1.0,5,250,20.0,Cat1,0.0005,0.001,1,0.8730057434588385,0.5618069815195071,0.6836581709145426,37.09598255157471,107574.78216942628,106506.87974572598
1338,Cat_alg,1.0,5,250,20.0,Cat2,0.0005,0.001,1,0.8731582319026265,0.5588355883558835,0.6815, ,105438.97732202566,
1338,Direct_alg,1.0,5,250,20.0,Cat1,0.0005,0.001,1,0.7631394533987386,0.4472279260780287,0.5639564992232005,11.580959558486938,63546.6062384801,63141.60825087389
1338,Direct_alg,1.0,5,250,20.0,Cat2,0.0005,0.001,1,0.7696669029057406,0.4452644526445264,0.5641558441558442,11.565992593765259,62736.61026326768,
1338,Cat_alg,1.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.0344585987261146,0.8887063655030801,0.0663447535831992,37.76944184303284,2092770.7663721628,2093402.646029953
1338,Cat_alg,1.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0343550284569648,0.8860188601886019,0.0661452992761053, ,2094034.5256877432,
1338,Direct_alg,1.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.0493146879051676,0.8747433264887063,0.0933657702676047,11.620234489440918,1381636.2488516718,1382498.1542922854
1338,Direct_alg,1.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0498763491806688,0.8847888478884789,0.0944296153677854,11.612606525421143,1383360.059732899,
1338,Cat_alg,1.0,5,250,20.0,Cat1,0.0001,0.001,1,0.2637918215613383,0.7285420944558522,0.3873362445414847,36.715468883514404,301104.35937879106,300642.2986166356
1338,Cat_alg,1.0,5,250,20.0,Cat2,0.0001,0.001,1,0.2628850710900474,0.7277572775727758,0.3862474159503862, ,300180.2378544801,
1338,Direct_alg,1.0,5,250,20.0,Cat1,0.0001,0.001,1,0.6666666666666666,0.5856262833675565,0.6235242675994754,11.918396234512329,94233.47932568728,93112.98297314566
1338,Direct_alg,1.0,5,250,20.0,Cat2,0.0001,0.001,1,0.6833013435700576,0.5838458384583846,0.6296705726287861,11.681379079818726,91992.48662060405,
1338,Cat_alg,1.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.18238739648555846,0.7416837782340863,0.29277782280943504,36.23516774177551,372627.05189896317,371375.9897462897
1338,Cat_alg,1.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.18425579277547302,0.7466174661746617,0.2955689011524103, ,370124.9275936162
1338,Direct_alg,1.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2662385053276894,0.7490759753593429,0.39284945078612965,11.05272912979126,236479.6056283168,234889.0959067544
1338,Direct_alg,1.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.26932742054693276,0.7470274702747027,0.3959148196436332,10.861140251159668,233298.586185192
1338,Cat_alg,1.0,5,250,20.0,Cat1,0.0005,0.001,1,0.8730057434588385,0.5618069815195071,0.6836581709145426,36.21052050590515,107574.78216942628,106506.87974572598
1338,Cat_alg,1.0,5,250,20.0,Cat2,0.0005,0.001,1,0.8731582319026265,0.5588355883558835,0.6815, ,105438.97732202566
1338,Direct_alg,1.0,5,250,20.0,Cat1,0.0005,0.001,1,0.7631394533987386,0.44722792607802875,0.5639564992232005,10.90109133720398,63546.606238480104,63141.60825087389
1338,Direct_alg,1.0,5,250,20.0,Cat2,0.0005,0.001,1,0.7696669029057406,0.44526445264452646,0.5641558441558442,10.80166244506836,62736.61026326768
1338,Cat_alg,1.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.03445859872611465,0.8887063655030801,0.0663447535831992,36.661746978759766,2092770.7663721628,2093402.646029953
1338,Cat_alg,1.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0343550284569648,0.8860188601886019,0.06614529927610535, ,2094034.5256877432
1338,Direct_alg,1.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.049314687905167624,0.8747433264887063,0.09336577026760472,10.958927154541016,1381636.2488516718,1382498.1542922854
1338,Direct_alg,1.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.04987634918066887,0.8847888478884789,0.09442961536778541,10.890725374221802,1383360.059732899
1338,Cat_alg,1.0,5,250,20.0,Cat1,0.0001,0.001,1,0.2637918215613383,0.7285420944558522,0.38733624454148474,36.203354597091675,301104.35937879106,300642.2986166356
1338,Cat_alg,1.0,5,250,20.0,Cat2,0.0001,0.001,1,0.2628850710900474,0.7277572775727758,0.38624741595038625, ,300180.2378544801
1338,Direct_alg,1.0,5,250,20.0,Cat1,0.0001,0.001,1,0.6666666666666666,0.5856262833675565,0.6235242675994754,10.905578851699829,94233.47932568728,93112.98297314566
1338,Direct_alg,1.0,5,250,20.0,Cat2,0.0001,0.001,1,0.6833013435700576,0.5838458384583846,0.6296705726287861,10.906819343566895,91992.48662060403
1338,Cat_alg,1.0,5,250,20.0,Cat1,0.0005,0.0002,1,0.28044819746670996,0.7092402464065708,0.40195507971604794,36.12078857421875,255371.36203047735,254021.55585069125
1338,Cat_alg,1.0,5,250,20.0,Cat2,0.0005,0.0002,1,0.28412983200130487,0.7142271422714227,0.40653442240373394, ,252671.74967090515
1338,Direct_alg,1.0,5,250,20.0,Cat1,0.0005,0.0002,1,0.41818181818181815,0.680082135523614,0.5179046129788897,11.068719148635864,146389.0584490224,145738.45606710273
1338,Direct_alg,1.0,5,250,20.0,Cat2,0.0005,0.0002,1,0.42079837274345283,0.6785567855678557,0.5194601381042059,11.130581617355347,145087.853685183
1338,Cat_alg,1.0,5,250,20.0,Cat1,0.0005,0.0005,1,0.5877458396369137,0.6381930184804928,0.61193148257531,36.56985116004944,143357.93704385875,142073.70150261524
1338,Cat_alg,1.0,5,250,20.0,Cat2,0.0005,0.0005,1,0.5902513328255903,0.6355063550635507,0.6120434353405726, ,140789.46596137172
1338,Direct_alg,1.0,5,250,20.0,Cat1,0.0005,0.0005,1,0.6299249530956847,0.5515400410677618,0.5881322531202102,11.127989530563354,87695.29605338893,86567.94703365787
1338,Direct_alg,1.0,5,250,20.0,Cat2,0.0005,0.0005,1,0.6441658630665381,0.5477654776547766,0.5920673609572348,11.132029056549072,85440.5980139268
1338,Cat_alg,1.0,5,250,20.0,Cat1,0.0001,0.0002,1,0.04715763736388128,0.8554414784394251,0.08938763249367035,36.2526798248291,1509547.2749016937,1508905.5257118386
1338,Cat_alg,1.0,5,250,20.0,Cat2,0.0001,0.0002,1,0.047318397827562794,0.8573185731857319,0.08968667567393682, ,1508263.7765219838
1338,Direct_alg,1.0,5,250,20.0,Cat1,0.0001,0.0002,1,0.09601021083483029,0.8340862422997947,0.17219890626987153,11.085991144180298,697226.7350753953,696854.7178853113
