rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1338,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2420244012652508,0.7365236523652365,0.364328957213795,37.30751657485962,423576.022406799,422607.4891634741
1338,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.2450022820629849,0.7367554213560252,0.3677216056994108, ,421638.9559201492,
1338,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2934367273544617,0.7180968096809681,0.4166267751715334,11.371547937393188,302994.16487961693,303190.9045311693
1338,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.2968046804680468,0.7241284655503706,0.4210358311387758,11.520366668701172,303387.6441827216,
1338,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.910828025477707,0.5506050605060506,0.6863215632499143,37.82817220687866,141517.26299861772,142138.3914855026
1338,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.912904696762426,0.5495470765852319,0.6860863605209048, ,142759.51997238747,
1338,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.7969728601252609,0.4199669966996699,0.55007204610951,11.388814449310303,79807.2437488588,80163.32913847394
1338,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.8111632759520083,0.4268460060389789,0.5593525179856115,11.488686084747314,80519.41452808908,
1338,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.0506123862598784,0.8842134213421342,0.0957443640370469,38.15722680091858,2137090.731074416,2138749.4467173554
1338,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0504891629179905,0.881141916003294,0.0955058687017449, ,2140408.162360295,
1338,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.0686762778505897,0.8646864686468647,0.1272462360369111,11.123701572418213,1467127.4335760218,1467771.162381912
1338,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0688661324483067,0.8657699698051057,0.1275838356053557,11.241420030593872,1468414.8911878022,
1338,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.3402116402116402,0.7073707370737073,0.4594498035012503,37.05241560935974,348227.44396005047,349429.84735539433
1338,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.3382139559424878,0.7038155366456217,0.4568781183178902, ,350632.2507507382,
1338,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.6850904128283862,0.5522552255225522,0.611542561291305,11.257278680801392,121432.31828924752,122413.59821109242
1338,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.687373396353815,0.5588800439198462,0.6165026495079485,11.17688798904419,123394.87813293732,
1338,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2420244012652508,0.7365236523652365,0.364328957213795,36.26664638519287,423576.022406799,422607.4891634741
1338,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.24500228206298494,0.7367554213560252,0.36772160569941087, ,421638.9559201492
1338,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2934367273544617,0.7180968096809681,0.4166267751715334,11.383847951889038,302994.16487961693,303190.9045311693
1338,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.2968046804680468,0.7241284655503706,0.4210358311387758,11.43264102935791,303387.6441827216
1338,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.910828025477707,0.5506050605060506,0.6863215632499143,36.53357267379761,141517.26299861772,142138.3914855026
1338,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.9129046967624259,0.5495470765852319,0.6860863605209048, ,142759.51997238747
1338,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.7969728601252609,0.41996699669966997,0.55007204610951,11.325403928756714,79807.2437488588,80163.32913847394
1338,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.8111632759520083,0.4268460060389789,0.5593525179856115,11.358705997467041,80519.41452808908
1338,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.05061238625987847,0.8842134213421342,0.09574436403704696,37.77674674987793,2137090.731074416,2138749.4467173554
1338,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0504891629179905,0.881141916003294,0.09550586870174498, ,2140408.162360295
1338,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.06867627785058977,0.8646864686468647,0.12724623603691113,11.342401266098022,1467127.4335760218,1467771.162381912
1338,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.06886613244830674,0.8657699698051057,0.12758383560535577,11.352883100509644,1468414.8911878022
1338,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.3402116402116402,0.7073707370737073,0.45944980350125036,36.53392219543457,348227.44396005047,349429.84735539433
1338,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.3382139559424878,0.7038155366456217,0.4568781183178902, ,350632.2507507382
1338,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.6850904128283862,0.5522552255225522,0.611542561291305,11.404994010925293,121432.31828924752,122413.59821109242
1338,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.687373396353815,0.5588800439198462,0.6165026495079485,11.490875959396362,123394.87813293733
1338,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0002,1,0.3607558965615232,0.6982948294829483,0.47573543189057527,34.96288347244263,297714.23003528186,298895.52521944285
1338,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.0002,1,0.3624787775891341,0.703266538567115,0.4783867052562785, ,300076.82040360384
1338,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.0002,1,0.4380547337278107,0.6515401540154016,0.5238832375055286,10.576167821884155,194034.10061723643,195188.13742440986
1338,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.0002,1,0.4388054232319531,0.6574251990118034,0.5263157894736842,10.543097019195557,196342.17423158325
1338,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0005,1,0.6782296650717703,0.6237623762376238,0.6498567335243554,35.029404640197754,179886.84580017664,180883.94364726904
1338,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.0005,1,0.6745984533016062,0.6225638210266264,0.6475374732334047, ,181881.04149436142
1338,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.0005,1,0.6471774193548387,0.5297029702970297,0.5825771324863884,10.58207082748413,115839.39054402431,115886.02934569502
1338,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.0005,1,0.6655393980385526,0.5402141092506176,0.5963636363636363,10.781468152999878,115932.66814736574
