rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.1209084836339345,0.7397820163487738,0.2078468899521531,35.09264421463013,309901.79013481946,311089.2630036238
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.1195409982174688,0.7324232081911263,0.2055358682118571, ,312276.73587242817,
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.2506186726659167,0.7588555858310627,0.3767968882124133,10.81199860572815,152293.99023611628,153352.4662330867
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.2489413862268776,0.7624573378839591,0.3753360215053763,10.832269430160522,154410.94223005712,
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.001,1,0.8236536430834214,0.5313351498637602,0.6459627329192547,34.624515533447266,54796.34881243675,55962.88284300895
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.001,1,0.8159574468085107,0.5235494880546075,0.637837837837838, ,57129.41687358116,
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.001,1,0.8641456582633054,0.420299727520436,0.5655362053162237,10.767863035202026,34667.24629222926,35561.23015362104
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.001,1,0.8190348525469169,0.4170648464163822,0.5526910900045229,10.813905477523804,36455.21401501281,
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0001,0.0001,1,0.0210166883085653,0.8930517711171662,0.041066925619058,35.046552658081055,2036404.817016708,2038265.7271858223
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0001,0.0001,1,0.0208617070708689,0.8887372013651877,0.040766485064813, ,2040126.637354937,
1338,Direct_alg,0.2,5,250,20.0,Cat1,0.0001,0.0001,1,0.0324813895781637,0.8916893732970027,0.0626795633020494,10.477827072143555,1279559.9500648216,1279502.7398176943
1338,Direct_alg,0.2,5,250,20.0,Cat2,0.0001,0.0001,1,0.0320313857919698,0.8805460750853242,0.0618141741338827,10.502035856246948,1279445.529570567,
1338,Cat_alg,0.2,5,250,20.0,Cat1,0.0001,0.001,1,0.1847056792680821,0.728882833787466,0.2947252444566864,33.97511172294617,229502.74904208625,230638.4077301052
1338,Cat_alg,0.2,5,250,20.0,Cat2,0.0001,0.001,1,0.1831862999481058,0.7228668941979522,0.292299199558377, ,231774.066418124,
