rd_seed,n/p,p,lambda(thest),mu0(sparsity),gamma,bic,recall,precision,f1,max_error,norm_error,time (mins)
1338,30,2000,1.000000e-04,1.000000e-04,1.000000e+00,2398286637.975,0.688,0.055,0.103,93.231,0.912,23.783 
1338,30,2000,5.000000e-04,1.000000e-04,1.000000e+00,2398963040.432,0.135,0.948,0.236,93.231,0.913,22.557 
1338,30,2000,1.000000e-03,1.000000e-04,1.000000e+00,2406897146.770,0.006,0.971,0.011,93.231,0.914,22.674 
1338,30,2000,5.000000e-03,1.000000e-04,1.000000e+00,2407103728.315,0.000,NaN,NaN,93.231,0.914,23.194 
1338,30,2000,1.000000e-04,2.000000e-04,1.000000e+00,2390853693.184,0.684,0.084,0.149,93.237,0.912,22.754 
1338,30,2000,5.000000e-04,2.000000e-04,1.000000e+00,2398424396.253,0.136,0.950,0.238,93.237,0.913,22.695 
1338,30,2000,1.000000e-03,2.000000e-04,1.000000e+00,2406202483.373,0.005,0.977,0.011,93.237,0.914,22.568 
1338,30,2000,5.000000e-03,2.000000e-04,1.000000e+00,2406396171.413,0.000,NaN,NaN,93.237,0.914,23.078 
1338,30,2000,1.000000e-04,5.000000e-04,1.000000e+00,2380198531.552,0.677,0.309,0.424,93.250,0.913,22.644 
1338,30,2000,5.000000e-04,5.000000e-04,1.000000e+00,2397334037.466,0.131,0.948,0.231,93.250,0.914,23.016 
1338,30,2000,1.000000e-03,5.000000e-04,1.000000e+00,2404759707.814,0.005,0.965,0.010,93.250,0.915,22.590 
1338,30,2000,5.000000e-03,5.000000e-04,1.000000e+00,2404923194.827,0.000,NaN,NaN,93.250,0.915,23.222 
1338,30,2000,1.000000e-04,1.000000e-03,1.000000e+00,2377771105.662,0.671,0.651,0.661,93.265,0.914,22.576 
1338,30,2000,5.000000e-04,1.000000e-03,1.000000e+00,2396539202.142,0.124,0.951,0.219,93.265,0.915,22.986 
1338,30,2000,1.000000e-03,1.000000e-03,1.000000e+00,2403562930.769,0.005,0.974,0.010,93.265,0.915,22.528 
1338,30,2000,5.000000e-03,1.000000e-03,1.000000e+00,2403691883.007,0.000,NaN,NaN,93.265,0.915,23.097 
1338,30,2000,1.000000e-04,1.000000e-02,1.000000e+00,2380869563.937,0.516,0.660,0.579,93.382,0.917,24.842 
1338,30,2000,5.000000e-04,1.000000e-02,1.000000e+00,2397540305.979,0.078,0.954,0.145,93.382,0.918,21.863 
1338,30,2000,1.000000e-03,1.000000e-02,1.000000e+00,2401437354.278,0.002,0.975,0.003,93.382,0.918,20.422 
1338,30,2000,5.000000e-03,1.000000e-02,1.000000e+00,2401454382.677,0.000,NaN,NaN,93.382,0.918,20.000 
