rd_seed,n/p,p,lambda(thest),mu0(sparsity),gamma,bic,recall,precision,f1,max_error,norm_error,time (mins)
1338,5,2000,1.000000e-04,1.000000e-04,1.000000e+00,519215882.245,0.897,0.012,0.025,93.006,0.897,25.657 
1338,5,2000,5.000000e-04,1.000000e-04,1.000000e+00,408514767.214,0.502,0.886,0.641,93.006,0.898,22.880 
1338,5,2000,1.000000e-03,1.000000e-04,1.000000e+00,410280647.078,0.263,0.942,0.411,93.006,0.899,22.637 
1338,5,2000,5.000000e-03,1.000000e-04,1.000000e+00,413248984.132,0.000,NaN,NaN,93.006,0.900,20.750 
1338,5,2000,1.000000e-04,2.000000e-04,1.000000e+00,507825115.889,0.892,0.014,0.027,93.030,0.898,25.490 
1338,5,2000,5.000000e-04,2.000000e-04,1.000000e+00,406953430.238,0.493,0.887,0.634,93.030,0.899,23.572 
1338,5,2000,1.000000e-03,2.000000e-04,1.000000e+00,408689450.800,0.258,0.941,0.404,93.030,0.900,20.642 
1338,5,2000,5.000000e-03,2.000000e-04,1.000000e+00,411506079.131,0.000,NaN,NaN,93.030,0.901,20.551 
1338,5,2000,1.000000e-04,5.000000e-04,1.000000e+00,473232932.489,0.883,0.019,0.038,93.090,0.902,23.421 
1338,5,2000,5.000000e-04,5.000000e-04,1.000000e+00,403604978.148,0.475,0.885,0.618,93.090,0.903,21.718 
1338,5,2000,1.000000e-03,5.000000e-04,1.000000e+00,405241071.642,0.235,0.942,0.375,93.090,0.904,22.163 
1338,5,2000,5.000000e-03,5.000000e-04,1.000000e+00,407724650.527,0.000,NaN,NaN,93.090,0.904,23.183 
1338,5,2000,1.000000e-04,1.000000e-03,1.000000e+00,430814841.428,0.881,0.043,0.081,93.160,0.906,24.314 
1338,5,2000,5.000000e-04,1.000000e-03,1.000000e+00,400600156.933,0.456,0.885,0.602,93.160,0.907,21.959 
1338,5,2000,1.000000e-03,1.000000e-03,1.000000e+00,402130448.126,0.218,0.944,0.354,93.160,0.908,25.024 
1338,5,2000,5.000000e-03,1.000000e-03,1.000000e+00,404235593.546,0.000,NaN,NaN,93.160,0.908,22.628 
1338,5,2000,1.000000e-04,1.000000e-02,1.000000e+00,413027433.051,0.710,0.066,0.121,93.390,0.917,35.541 
1338,5,2000,5.000000e-04,1.000000e-02,1.000000e+00,398250531.312,0.305,0.888,0.454,93.390,0.917,24.622 
1338,5,2000,1.000000e-03,1.000000e-02,1.000000e+00,399390592.688,0.118,0.942,0.210,93.390,0.918,24.738 
1338,5,2000,5.000000e-03,1.000000e-02,1.000000e+00,400217912.318,0.000,NaN,NaN,93.390,0.918,24.127 
