rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1994,3,250,5000.0,0.0005,0.0001,1,3777923.402597977,0.19971988795518208,0.9700680272108844,0.3312427409988386,0.18388472941393655
1994,3,250,5000.0,0.005,0.0001,1,3737111.706995776,0.9253731343283582,0.2530612244897959,0.39743589743589747,0.18055703171218435
1994,3,250,5000.0,0.001,0.0001,1,3715496.307069335,0.5714285714285714,0.9414965986394558,0.71120246659815,0.18869226591972013
1994,3,250,5000.0,0.0001,0.0001,1,4473011.647971828,0.02615708784422001,0.9795918367346939,0.05095361098333392,0.29798399762560923
1994,3,250,5000.0,0.0005,0.001,1,3698694.427591461,0.8626155878467635,0.8884353741496599,0.8753351206434316,0.17366202680083612
1994,3,250,5000.0,0.005,0.001,1,3736899.7462912044,0.9901960784313726,0.13741496598639455,0.24133811230585425,0.17379900050970415
1994,3,250,5000.0,0.001,0.001,1,3699596.8916339735,0.9006024096385542,0.8136054421768707,0.8548963545389563,0.18600637200288475
1994,3,250,5000.0,0.0001,0.001,1,3703877.585956122,0.6689791873141725,0.9183673469387755,0.7740825688073395,0.27043067829993866
1994,3,250,5000.0,0.0001,0.0002,1,4067341.219534103,0.05135057056189513,0.9673469387755103,0.09752417529661889,0.1829940400707225
1994,3,250,5000.0,0.0005,0.0002,1,3728602.461593355,0.37932900432900435,0.9537414965986395,0.5427797135114208,0.18702754986782869
1994,3,250,5000.0,0.0001,0.0005,1,3759244.5395497577,0.22466817740369052,0.9442176870748299,0.36297071129707115,0.1756501751486212
1994,3,250,5000.0,0.0005,0.0005,1,3703498.056679485,0.7275641025641025,0.926530612244898,0.81508078994614,0.1724697916613271
1994,3,250,5000.0,0.001,0.0002,1,3708305.6187864235,0.698559670781893,0.9238095238095239,0.7955477445811366,0.19500418075670797
1994,3,250,5000.0,0.005,0.0002,1,3736635.222451513,0.9482758620689655,0.22448979591836735,0.36303630363036304,0.1958428431302309
1994,3,250,5000.0,0.001,0.0005,1,3702586.024821828,0.8233034571062741,0.8748299319727891,0.8482849604221636,0.1866297505951176
1994,3,250,5000.0,0.005,0.0005,1,3736473.2119985255,0.9586206896551724,0.1891156462585034,0.3159090909090909,0.19500326227086287
