rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1994,20,250,5000.0,0.005,0.0001,1,24934496.85689275,0.7575175943698017,0.2416326530612245,0.3663933157976172,0.9990495787623028
1994,20,250,5000.0,0.001,0.0001,1,24852250.149293356,0.5095035134201129,0.9026530612244898,0.6513511523451881,1.0610735583739976
1994,20,250,5000.0,0.0005,0.0001,1,25162149.322770603,0.22513317191283294,0.9487755102040817,0.36391389432485327,1.6141494810736428
1994,20,250,5000.0,0.005,0.001,1,24926073.776846923,0.9124820659971306,0.12979591836734694,0.22726460603894946,0.9942242766885708
1994,20,250,5000.0,0.0001,0.0001,1,29110862.237854693,0.030274638775757343,0.9693877551020408,0.05871555096818853,2.116048501431942
1994,20,250,5000.0,0.001,0.001,1,24728948.754942186,0.8201864060013639,0.7363265306122448,0.77599741907732,1.0515961171438297
1994,20,250,5000.0,0.0005,0.001,1,24721763.57100077,0.78545101842871,0.8263265306122449,0.8053704624564892,1.1339102387428284
1994,20,250,5000.0,0.0001,0.001,1,24741010.823426776,0.6739164206928694,0.8853061224489795,0.7652818205874571,1.4481226604742308
1994,20,250,5000.0,0.005,0.0002,1,24928751.271798406,0.8029480217222653,0.21122448979591837,0.33446437227338827,1.0294533838052302
1994,20,250,5000.0,0.001,0.0002,1,24801766.662139267,0.6074793034541821,0.8685714285714285,0.7149336469007223,1.070258468280857
1994,20,250,5000.0,0.0005,0.0002,1,24887547.152156737,0.40921775137276084,0.9277551020408163,0.5679305390717722,1.283978812613835
1994,20,250,5000.0,0.005,0.0005,1,24925242.674572546,0.8561151079136691,0.17,0.28367103694874857,1.010786691494286
1994,20,250,5000.0,0.001,0.0005,1,24752761.819948304,0.74189923206593,0.8083673469387755,0.7737083699580037,1.0827397215024879
1994,20,250,5000.0,0.0001,0.0002,1,26566393.522857465,0.06598676879240546,0.9546938775510204,0.1234414787645297,2.3156428082690885
1994,20,250,5000.0,0.0005,0.0005,1,24756117.655059427,0.6728462377317339,0.8814285714285715,0.7631416202844775,1.1121139224153012
1994,20,250,5000.0,0.0001,0.0005,1,24967841.847529277,0.3028759133874103,0.9220408163265306,0.45597214512792045,2.0316632206512923
