rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1994,10,250,5000.0,0.005,0.0001,1,12452693.218132779,0.8150943396226416,0.26448979591836735,0.39938366718027735,0.5119689406361431
1994,10,250,5000.0,0.001,0.0001,1,12397440.001780996,0.5354993983152828,0.9081632653061225,0.6737320211960637,0.5444480443994204
1994,10,250,5000.0,0.0005,0.0001,1,12562267.5514542,0.22115292996665079,0.9473469387755102,0.3585940517574353,0.6311752047234526
1994,10,250,5000.0,0.0001,0.0001,1,14616656.287895385,0.02899316651098766,0.9628571428571429,0.05629131171403345,0.8721755289006978
1994,10,250,5000.0,0.005,0.001,1,12448759.432199288,0.9343065693430657,0.156734693877551,0.26843760922754284,0.51732100682954
1994,10,250,5000.0,0.001,0.001,1,12338560.320795689,0.8491725768321513,0.7330612244897959,0.7868565169769989,0.5291108352908244
1994,10,250,5000.0,0.0005,0.001,1,12334185.712634325,0.8276143790849673,0.8269387755102041,0.8272764393630053,0.5625837913559129
1994,10,250,5000.0,0.0001,0.001,1,12345188.454749983,0.6886822699583199,0.876734693877551,0.7714131801041479,0.6084254244963329
1994,10,250,5000.0,0.0001,0.0002,1,13320826.59140185,0.06183153301761294,0.9485714285714286,0.11609551403736637,0.8443171868566424
1994,10,250,5000.0,0.005,0.0002,1,12450301.926462743,0.8577777777777778,0.2363265306122449,0.37056,0.5574347759286563
1994,10,250,5000.0,0.0005,0.0002,1,12421670.23408226,0.40335834226509465,0.9216326530612244,0.5611332007952285,0.5786970480189969
1994,10,250,5000.0,0.001,0.0002,1,12372865.930386588,0.6432853717026379,0.8759183673469387,0.7417905288627721,0.6153198823488008
1994,10,250,5000.0,0.0001,0.0005,1,12473572.297693249,0.2827786182551689,0.9155102040816326,0.4320940088614911,0.7452968317549675
1994,10,250,5000.0,0.005,0.0005,1,12448422.45219885,0.9042145593869731,0.1926530612244898,0.31763122476446837,0.5460627326897035
1994,10,250,5000.0,0.0005,0.0005,1,12351026.784077201,0.7035225048923679,0.8804081632653061,0.7820884699057287,0.5533835621240238
1994,10,250,5000.0,0.001,0.0005,1,12349828.933604741,0.7742566510172144,0.8077551020408164,0.7906512185377547,0.6254390799324028
