rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
1337,Cat_alg,100,250,5000.0,Cat1,0.0005,0.0001,1,0.1754842901666244,0.6546362105090177,0.27677516848468,1710.8555419445038,129188462.60386436,129188232.6906056
1337,Cat_alg,100,250,5000.0,Cat2,0.0005,0.0001,1,0.1760647523607631,0.6568881219442048,0.2776984102860269, ,129188002.77734686,
1337,Direct_alg,100,250,5000.0,Cat1,0.0005,0.0001,1,0.6907514450867052,0.014728236309108,0.028841512469831,17.139695644378662,125031088.50983617,125029472.01496844
1337,Direct_alg,100,250,5000.0,Cat2,0.0005,0.0001,1,0.6834804539722572,0.0111343933604503,0.0219118271310464,16.754873037338257,125027855.52010071,
1337,Cat_alg,100,250,5000.0,Cat1,0.0005,0.001,1,0.8968438805011243,0.4587938046916724,0.6070448183078303,1714.4946112632751,124984177.30739751,124982895.54352333
1337,Cat_alg,100,250,5000.0,Cat2,0.0005,0.001,1,0.8969196698208174,0.4575989153210896,0.6060152626066138, ,124981613.7796491,
1337,Direct_alg,100,250,5000.0,Cat1,0.0005,0.001,1,0.972260748959778,0.0143995727373567,0.0283788433900775,42.18790125846863,125018394.48202956,125017452.37031904
1337,Direct_alg,100,250,5000.0,Cat2,0.0005,0.001,1,0.970125786163522,0.0126751304490735,0.02502331994971,41.730753898620605,125016510.2586085,
1337,Cat_alg,100,250,5000.0,Cat1,0.0001,0.0001,1,0.034225755782607,0.842364734398751,0.0657788785124682,1643.673151254654,158403553.90939614,158400522.7884587
1337,Cat_alg,100,250,5000.0,Cat2,0.0001,0.0001,1,0.0342146384462051,0.8420436336743498,0.0657573672026528, ,158397491.6675213,
1337,Direct_alg,100,250,5000.0,Cat1,0.0001,0.0001,1,0.1515151515151515,0.0116059323774701,0.0215603594665242,15.834833860397339,125115430.4378228,125120985.89700668
1337,Direct_alg,100,250,5000.0,Cat2,0.0001,0.0001,1,0.1084728817795551,0.0089157319528329,0.0164771540841701,16.528531312942505,125126541.35619056,
1337,Cat_alg,100,250,5000.0,Cat1,0.0001,0.001,1,0.2807894713005987,0.6367856702682716,0.3897287613539931,1651.906197309494,127073481.13932715,127072935.0923056
1337,Cat_alg,100,250,5000.0,Cat2,0.0001,0.001,1,0.2812389588976563,0.6377418957229138,0.3903408126442056, ,127072389.04528403,
1337,Direct_alg,100,250,5000.0,Cat1,0.0001,0.001,1,0.898854961832061,0.0096750338934308,0.0191440068284355,24.15734052658081,125019309.26857074,125017915.37988377
1337,Direct_alg,100,250,5000.0,Cat2,0.0001,0.001,1,0.9049676025917928,0.0086075845351082,0.01705297002503,24.0138041973114,125016521.4911968,
