rd_seed,L,p,N,Lamb,Epsilon0,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime(s)
1997,10,250,5000,0.1,0.1,0.532791039161142,0.136974572728825,0.217746909179769,0.867300207241848,2.04717053676044,134797827.072841,26.228
