rd_seed,L,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime
1998,10,250,5000,0.70170382867,1,0,NA,NA,0.385738645854353,0.212875460314832,12495532.8373668,7.716
1998,10,250,5000,1,1,0,NA,NA,0.385738645854353,0.212875460314832,12495532.8373668,7.754
1998,10,250,5000,0.492388263171,1,0,NA,NA,0.385738645854353,0.212875460310207,12495532.8373675,8.841
1998,10,250,5000,0.345510729459,1,0,NA,NA,0.385738645854353,0.212875460319923,12495532.8373899,23.518
1998,10,250,5000,0.242446201708,1,0.00032224623373024,1,0.000644283498932254,0.387062703615932,0.21305518408261,12505147.1124672,73.865
1998,10,250,5000,0.170125427985,1,0.0064212411850476,0.947619047619048,0.01275548574583,0.426124191724335,0.219574167207102,12692565.8358528,173.181
1998,10,250,5000,0.119377664171,1,0.0163155407288837,0.954716981132075,0.0320793556226543,0.473872287207962,0.232969374106837,12990979.9109511,213.895
1998,10,250,5000,0.0837677640068,1,0.0314738461789926,0.956862745098039,0.0609308567403983,0.511213640850104,0.249809572314091,13458475.0925184,227.503
1998,10,250,5000,0.0587801607227,1,0.0435936545905201,0.946153846153846,0.0833242264394121,0.538107877605313,0.266208755970262,13850325.0698888,2359.626
1998,10,250,5000,0.0289426612472,1,0.0715779181367398,0.86796875,0.132188715464042,0.571157242437578,0.29116018900893,14965842.8660682,2674.558
1998,10,250,5000,0.00492388263171,1,0.403310637030476,0.14433734939759,0.212321840471675,0.598433131218754,0.31847896713242,100248833.546861,2693.848
1998,10,250,5000,0.020309176209,1,0.090519021442976,0.836904761904762,0.163274435451748,0.580938711703062,0.299856352919718,15766405.3283184,2754.399
1998,10,250,5000,0.01,1,0.16436298904011,0.397821011673152,0.232301224677623,0.592627530336821,0.311422630181895,25329343.3829057,2849.675
1998,10,250,5000,0.014251026703,1,0.116639074046695,0.74435318275154,0.201520939480046,0.587817703729135,0.306462503795635,17285162.7850228,2904.34
1998,10,250,5000,0.0070170382867,1,0.265338692819556,0.204730064388311,0.23075460360983,0.59599871697826,0.315250974885936,53088000.9290456,2969.531
1998,10,250,5000,0.00345510729459,1,0.549904128907356,0.124160636758321,0.202381525300704,0.600204213784796,0.321348249056164,151726799.331393,2941.74
1998,10,250,5000,2.42446201708e-05,1,0.995808655650419,0.100500807754443,0.182475185973399,0.605558478925101,0.332680072734398,324473877.190252,2906.667
1998,10,250,5000,8.37677640068e-06,1,0.996986237362615,0.100380350696235,0.182296436023753,0.605592690117553,0.332758324973631,325220179.069136,2906.78
1998,10,250,5000,0.000837677640068,1,0.888879272216979,0.104600256197724,0.187058311112991,0.60397991334928,0.329082450386157,280019507.571278,3133.86
1998,10,250,5000,0.00242446201708,1,0.669929320989207,0.114000762984359,0.194686743622795,0.601549685334522,0.323869791768189,197397604.253913,3214.721
1998,10,250,5000,0.00119377664171,1,0.83598726488116,0.106233977619532,0.188388413733922,0.603376555568562,0.327730981360047,260182962.954245,3215.231
1998,10,250,5000,2.89426612472e-06,1,0.996986237362615,0.1002995265548,0.182163137172743,0.605604432959255,0.332785393059531,325472308.276324,2900.508
1998,10,250,5000,0.00014251026703,1,0.980916709091117,0.100918911797642,0.182907328875216,0.605308861592328,0.332107768776177,318543829.058627,3138.091
1998,10,250,5000,0.000587801607227,1,0.921994545882969,0.103203726930658,0.185518303134772,0.604431722732331,0.330107401843857,293765074.068799,3233.262
1998,10,250,5000,0.00170125427985,1,0.770596712798315,0.109597339892503,0.191764207662507,0.6025814644825,0.326001910677949,233751531.029647,3266.219
1998,10,250,5000,3.45510729459e-05,1,0.993613575470136,0.100453133091662,0.182359486503049,0.605536499973793,0.332629489099207,323929278.91456,3150.065
1998,10,250,5000,4.92388263171e-05,1,0.991612472638988,0.100515982476067,0.182429060733967,0.605505248888253,0.332557634660425,323112382.048296,3188.247
1998,10,250,5000,0.00020309176209,1,0.971032488048856,0.101059470264868,0.182963389304465,0.605183649350553,0.331821544896432,315044309.034739,3296.513
1998,10,250,5000,0.041246263829,1,0.0562383761716836,0.91413612565445,0.105920382251818,0.557393145264087,0.280041867321947,14319854.9910153,3469.285
1998,10,250,5000,4.1246263829e-06,1,0.996986237362615,0.100312449669834,0.182184451886564,0.605601797117323,0.332779315120745,325431967.600043,3108.945
