T,p,N,Lamb1,Lamb2,Recall,Precision,F1 score, BIC,runtime(s), total edges(directed)
8,65,2000,0.00045005576757005,0.001,0.911483253588517,0.074793875147232,0.138243831640058,916579.733478678,5.976,5094
8,65,2000,0.000410265810582719,0.001,0.916267942583732,0.0747025551004486,0.138142470694319,933146.797768272,5.92700000000002,5127
8,65,2000,0.000373993730247879,0.001,0.921052631578947,0.0746992627085759,0.138190954773869,947040.352829997,5.93700000000001,5154
8,65,2000,0.000340928506974681,0.001,0.923444976076555,0.0743594683105375,0.137635942235693,962541.743541458,5.98500000000001,5191
8,65,2000,0.000310786618778201,0.001,0.92822966507177,0.0743295019157088,0.137637460092231,974031.096034981,5.97199999999998,5220
8,65,2000,0.000283309610183932,0.001,0.933014354066986,0.0742715673205104,0.137590403951314,984987.023260516,6.01999999999998,5251
8,65,2000,0.000258261876068267,0.001,0.937799043062201,0.0742705570291777,0.137640449438202,995944.514541549,5.93799999999999,5278
8,65,2000,0.000235428641432242,0.001,0.940191387559809,0.0741229724632214,0.137412587412587,1005565.42426723,6.06999999999999,5302
8,65,2000,0.000214614119785841,0.001,0.942583732057416,0.0740045078888054,0.137234413096482,1014117.20396036,5.94199999999995,5324
8,65,2000,0.000195639834351706,0.001,0.944976076555024,0.0740116170133034,0.137271937445699,1021332.12507896,5.96899999999999,5337
8,65,2000,0.000178343087693191,0.001,0.949760765550239,0.0740671641791045,0.137417791623399,1030153.66269773,6.03100000000001,5360
8,65,2000,0.000162575566644379,0.001,0.956937799043062,0.0744186046511628,0.138097704125669,1037370.49589747,6.03800000000001,5375
8,65,2000,0.000148202070579886,0.001,0.956937799043062,0.0742115027829314,0.137741046831956,1042447.34038803,6.065,5390
8,65,2000,0.000135099352119803,0.001,0.956937799043062,0.0741289844329133,0.137598899208806,1047524.92074934,5.97199999999998,5396
8,65,2000,0.000123155060329283,0.001,0.966507177033493,0.0746213520502401,0.138545953360768,1053138.3638763,5.904,5414
8,65,2000,0.000112266777351081,0.001,0.966507177033493,0.0744563214154073,0.138261464750171,1058217.19511417,5.92700000000002,5426
8,65,2000,0.000102341140210545,0.001,0.9688995215311,0.0745307324254693,0.138414217361586,1061958.549033,5.90600000000001,5434
8,65,2000,9.32930402628468e-05,0.001,0.973684210526316,0.0748436925340199,0.139002732240437,1064629.9745807,5.93299999999999,5438
8,65,2000,8.50448934180267e-05,0.001,0.973684210526316,0.0747886806321205,0.138907849829352,1067301.83491447,6.00700000000001,5442
8,65,2000,7.75259748862946e-05,0.001,0.973684210526316,0.0747200293739673,0.138789428815004,1069706.48444125,6.245,5447
8,65,2000,7.06718127392749e-05,0.001,0.978468899521531,0.0750045846323125,0.139328904786237,1072379.08746055,6.041,5453
8,65,2000,6.44236350872137e-05,0.001,0.978468899521531,0.0749633431085044,0.139257745999319,1074516.80663015,5.95300000000003,5456
8,65,2000,5.87278661318948e-05,0.001,0.978468899521531,0.0748125114322297,0.138997451146984,1077992.81695672,6.08700000000005,5467
8,65,2000,5.35356667741072e-05,0.001,0.980861244019139,0.0748311735718197,0.139053756147194,1081201.48584547,5.88399999999996,5479
8,65,2000,4.88025158365443e-05,0.001,0.983253588516746,0.0749316317228806,0.139251228189056,1084142.78804282,5.96500000000003,5485
8,65,2000,4.44878283112759e-05,0.001,0.983253588516746,0.0748770267808344,0.139156932453022,1086281.49992612,6.07700000000006,5489
8,65,2000,4.05546073584083e-05,0.001,0.983253588516746,0.0748361252731245,0.139086294416244,1088420.40420111,6.08499999999998,5492
8,65,2000,3.69691270719502e-05,0.001,0.983253588516746,0.0748225013653741,0.139062764337676,1089489.07877783,5.964,5493
8,65,2000,3.37006432927193e-05,0.001,0.983253588516746,0.0747816593886463,0.138992221846466,1090825.51222264,6.02999999999997,5496
8,65,2000,3.07211299886176e-05,0.001,0.983253588516746,0.0747680553028925,0.138968723584108,1091626.88682988,5.976,5497
8,65,2000,2.80050389418363e-05,0.001,0.983253588516746,0.0746594005449591,0.138781023130171,1094033.9965588,5.91300000000001,5505
8,65,2000,2.55290806823952e-05,0.001,0.983253588516746,0.0746322861812239,0.13873417721519,1095370.82029391,5.94499999999994,5507
8,65,2000,2.32720247896041e-05,0.001,0.983253588516746,0.0746187363834423,0.138710766115424,1095904.9480437,5.91100000000006,5508
8,65,2000,2.12145178491063e-05,0.001,0.983253588516746,0.0745781164942842,0.138640580199022,1096706.7737024,5.96199999999999,5511
8,65,2000,1.93389175045523e-05,0.001,0.983253588516746,0.0745510611282423,0.13859382903389,1098043.88921659,6.06700000000001,5513
8,65,2000,1.76291411809595e-05,0.001,0.985645933014354,0.0746918056562727,0.138860802157061,1099381.08460089,5.9799999999999,5516
8,65,2000,1.60705281826164e-05,0.001,0.985645933014354,0.0746918056562727,0.138860802157061,1099380.34808297,5.95799999999997,5516
8,65,2000,1.46497139830728e-05,0.001,0.985645933014354,0.0746376811594203,0.138767261704278,1100182.48042501,5.85400000000004,5520
8,65,2000,1.3354515629299e-05,0.001,0.988038277511962,0.0747511312217195,0.138987043580683,1101787.47548136,5.99099999999999,5525
8,65,2000,1.21738272773966e-05,0.001,0.988038277511962,0.074724081780351,0.138940285954584,1102589.72245031,5.92399999999998,5527
8,65,2000,1.10975249641207e-05,0.001,0.988038277511962,0.074724081780351,0.138940285954584,1102856.81727113,5.97399999999993,5527
8,65,2000,1.01163797976621e-05,0.001,0.988038277511962,0.0746700415838004,0.138846865019331,1103391.55821387,5.93100000000004,5531
8,65,2000,9.22197882333432e-06,0.001,0.988038277511962,0.0746430507861919,0.138800201646782,1103658.73935107,5.98699999999997,5533
8,65,2000,8.40665288561832e-06,0.001,0.988038277511962,0.0746430507861919,0.138800201646782,1103925.95792379,6.02700000000004,5533
8,65,2000,7.66341086800746e-06,0.001,0.988038277511962,0.0746430507861919,0.138800201646782,1104193.21057096,5.89400000000001,5533
8,65,2000,6.98587974678525e-06,0.001,0.988038277511962,0.0746295627032888,0.13877688172043,1104460.49422627,6.03100000000006,5534
8,65,2000,6.36824994471859e-06,0.001,0.990430622009569,0.0747967479674797,0.139089534688392,1104727.806089,6.06000000000006,5535
8,65,2000,5.8052255160949e-06,0.001,0.990430622009569,0.0747967479674797,0.139089534688392,1104727.54278143,5.93499999999995,5535
8,65,2000,5.29197873595844e-06,0.001,0.990430622009569,0.0747832369942197,0.139066174000672,1105262.50469905,5.94200000000001,5536
8,65,2000,4.82410870416537e-06,0.001,0.990430622009569,0.0747832369942197,0.139066174000672,1105262.28612506,5.85000000000002,5536
8,65,2000,4.39760360930272e-06,0.001,0.990430622009569,0.07476973090121,0.13904282115869,1105529.68786322,6.00799999999992,5537
8,65,2000,4.00880632889846e-06,0.001,0.990430622009569,0.07476973090121,0.13904282115869,1105529.50636543,5.95400000000006,5537
8,65,2000,3.65438307095725e-06,0.001,0.990430622009569,0.0747562296858072,0.139019476158496,1105796.94189412,5.96199999999999,5538
8,65,2000,3.33129478793467e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106331.99299358,6.02700000000004,5539
8,65,2000,3.03677111803546e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106331.85566071,6.05099999999993,5539
8,65,2000,2.76828663039207e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106599.33140628,6.05099999999993,5539
8,65,2000,2.52353917043477e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106599.21734446,6.08100000000002,5539
8,65,2000,2.30043011977292e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106599.11338917,6.08299999999997,5539
8,65,2000,2.09704640132323e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106866.61955422,6.04700000000003,5539
8,65,2000,1.9116440753857e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106866.53320579,5.94800000000009,5539
8,65,2000,1.74263338600965e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106866.45450455,6.08100000000002,5539
8,65,2000,1.58856512942805e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106866.38277706,6.06200000000001,5539
8,65,2000,1.44811822767453e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106866.31740552,6.08299999999997,5539
8,65,2000,1.32008840083142e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106866.25781938,5.99299999999994,5539
8,65,2000,1.20337784077759e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106866.20350845,5.96800000000007,5539
8,65,2000,1.09698579789238e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106866.15400257,6.01799999999992,5539
8,65,2000,1e-06,0.001,0.990430622009569,0.0747427333453692,0.138996138996139,1106866.10888442,6.07399999999996,5539
