rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1339,Cat_alg,0.05,5,250,20.0,Cat1,0.0005,0.0001,1,0.110083361881923,0.7507788161993769,0.1920127477342894,36.69779634475708,294530.4219908809,295367.1675675389
1339,Cat_alg,0.05,5,250,20.0,Cat2,0.0005,0.0001,1,0.1099828864803194,0.7507788161993769,0.1918598865558762, ,296203.91314419697,
1339,Direct_alg,0.05,5,250,20.0,Cat1,0.0005,0.0001,1,0.2586973580957363,0.7702492211838006,0.3873115331897395,11.651312828063965,130584.14807163311,131214.6730797762
1339,Direct_alg,0.05,5,250,20.0,Cat2,0.0005,0.0001,1,0.2571502860114404,0.7702492211838006,0.3855750487329434,11.754725217819214,131845.19808791927,
1339,Cat_alg,0.05,5,250,20.0,Cat1,0.0005,0.001,1,0.8221153846153846,0.5327102803738317,0.6465028355387523,37.893959045410156,43110.11052209197,43889.50309322778
1339,Cat_alg,0.05,5,250,20.0,Cat2,0.0005,0.001,1,0.8217703349282297,0.5350467289719626,0.6481132075471698, ,44668.89566436359,
1339,Direct_alg,0.05,5,250,20.0,Cat1,0.0005,0.001,1,0.9169491525423727,0.4213395638629283,0.5773745997865529,11.758622169494629,29104.07759906177,29598.4096988489
1339,Direct_alg,0.05,5,250,20.0,Cat2,0.0005,0.001,1,0.9060955518945636,0.4283489096573208,0.5817028027498679,11.69950008392334,30092.74179863603,
1339,Cat_alg,0.05,5,250,20.0,Cat1,0.0001,0.0001,1,0.0186414257476658,0.9034267912772586,0.0365291051943757,37.15636849403381,2020726.9259228995,2021113.6961468924
1339,Cat_alg,0.05,5,250,20.0,Cat2,0.0001,0.0001,1,0.0186173633440514,0.9018691588785048,0.0364816331674122, ,2021500.4663708853,
1339,Direct_alg,0.05,5,250,20.0,Cat1,0.0001,0.0001,1,0.0292351932196549,0.9026479750778816,0.0566360437842064,11.858818292617798,1255734.5877110222,1256635.7175377607
1339,Direct_alg,0.05,5,250,20.0,Cat2,0.0001,0.0001,1,0.0292323975606068,0.9034267912772586,0.0566323292486452,11.645988702774048,1257536.8473644997,
1339,Cat_alg,0.05,5,250,20.0,Cat1,0.0001,0.001,1,0.1748161764705882,0.7406542056074766,0.2828673408685306,36.71502113342285,207998.3203021939,208702.34376763547
1339,Cat_alg,0.05,5,250,20.0,Cat2,0.0001,0.001,1,0.1755612808244387,0.7429906542056075,0.2840130991366478, ,209406.36723307704,
1339,Direct_alg,0.05,5,250,20.0,Cat1,0.0001,0.001,1,0.8024948024948025,0.6012461059190031,0.6874443455031167,11.695286512374878,46453.73897953874,46881.64540038592
1339,Direct_alg,0.05,5,250,20.0,Cat2,0.0001,0.001,1,0.7913669064748201,0.5996884735202492,0.6823216659282233,11.739813327789307,47309.55182123309,
1339,Cat_alg,0.05,5,250,20.0,Cat1,0.0005,0.0001,1,0.11008336188192304,0.7507788161993769,0.19201274773428942,36.9372832775116,294530.4219908809,295367.1675675389
1339,Cat_alg,0.05,5,250,20.0,Cat2,0.0005,0.0001,1,0.10998288648031945,0.7507788161993769,0.19185988655587624, ,296203.91314419697
1339,Direct_alg,0.05,5,250,20.0,Cat1,0.0005,0.0001,1,0.25869735809573635,0.7702492211838006,0.38731153318973954,11.093833684921265,130584.14807163311,131214.6730797762
1339,Direct_alg,0.05,5,250,20.0,Cat2,0.0005,0.0001,1,0.25715028601144047,0.7702492211838006,0.38557504873294346,11.097057819366455,131845.19808791927
1339,Cat_alg,0.05,5,250,20.0,Cat1,0.0005,0.001,1,0.8221153846153846,0.5327102803738317,0.6465028355387523,36.43321371078491,43110.11052209197,43889.50309322778
1339,Cat_alg,0.05,5,250,20.0,Cat2,0.0005,0.001,1,0.8217703349282297,0.5350467289719626,0.6481132075471698, ,44668.89566436359
1339,Direct_alg,0.05,5,250,20.0,Cat1,0.0005,0.001,1,0.9169491525423729,0.42133956386292837,0.5773745997865529,11.113825798034668,29104.07759906177,29598.4096988489
1339,Direct_alg,0.05,5,250,20.0,Cat2,0.0005,0.001,1,0.9060955518945635,0.42834890965732086,0.5817028027498679,11.091127157211304,30092.74179863603
1339,Cat_alg,0.05,5,250,20.0,Cat1,0.0001,0.0001,1,0.018641425747665804,0.9034267912772586,0.03652910519437578,36.82802081108093,2020726.9259228993,2021113.6961468924
1339,Cat_alg,0.05,5,250,20.0,Cat2,0.0001,0.0001,1,0.01861736334405145,0.9018691588785047,0.03648163316741227, ,2021500.4663708857
1339,Direct_alg,0.05,5,250,20.0,Cat1,0.0001,0.0001,1,0.02923519321965493,0.9026479750778816,0.05663604378420641,11.075822353363037,1255734.5877110222,1256635.7175377607
1339,Direct_alg,0.05,5,250,20.0,Cat2,0.0001,0.0001,1,0.029232397560606825,0.9034267912772586,0.05663232924864522,11.10281252861023,1257536.8473644995
1339,Cat_alg,0.05,5,250,20.0,Cat1,0.0001,0.001,1,0.17481617647058822,0.7406542056074766,0.2828673408685306,36.29760789871216,207998.3203021939,208702.34376763547
1339,Cat_alg,0.05,5,250,20.0,Cat2,0.0001,0.001,1,0.17556128082443873,0.7429906542056075,0.28401309913664785, ,209406.36723307704
1339,Direct_alg,0.05,5,250,20.0,Cat1,0.0001,0.001,1,0.8024948024948025,0.6012461059190031,0.6874443455031167,11.095519304275513,46453.73897953874,46881.64540038592
1339,Direct_alg,0.05,5,250,20.0,Cat2,0.0001,0.001,1,0.7913669064748201,0.5996884735202492,0.6823216659282233,11.078921794891357,47309.55182123309
1339,Cat_alg,0.05,5,250,20.0,Cat1,0.0005,0.0002,1,0.1850050658561297,0.7110591900311527,0.2936163370316771,35.69742774963379,174989.8958054724,175856.65954012112
1339,Cat_alg,0.05,5,250,20.0,Cat2,0.0005,0.0002,1,0.18483316481294237,0.7118380062305296,0.29346604591427194, ,176723.42327476986
1339,Direct_alg,0.05,5,250,20.0,Cat1,0.0005,0.0002,1,0.4935138183869148,0.6814641744548287,0.572456656853124,11.0391104221344,67040.72013343996,68008.78752063878
1339,Direct_alg,0.05,5,250,20.0,Cat2,0.0005,0.0002,1,0.48514851485148514,0.6869158878504673,0.5686653771760155,11.016332626342773,68976.8549078376
1339,Cat_alg,0.05,5,250,20.0,Cat1,0.0005,0.0005,1,0.45386819484240687,0.616822429906542,0.5229448662925058,36.0821418762207,73333.42938699202,74092.99492991192
1339,Cat_alg,0.05,5,250,20.0,Cat2,0.0005,0.0005,1,0.4548054919908467,0.6191588785046729,0.524406332453826, ,74852.5604728318
1339,Direct_alg,0.05,5,250,20.0,Cat1,0.0005,0.0005,1,0.8379022646007152,0.5475077881619937,0.6622703721149317,11.022992134094238,37541.13613112296,37974.02738931067
