rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1339,Cat_alg,0.1,5,250,20.0,Cat1,0.0005,0.0001,1,0.1149294492489758,0.7514880952380952,0.1993683379392025,36.050894260406494,299588.2240012376,299176.71070316515
1339,Cat_alg,0.1,5,250,20.0,Cat2,0.0005,0.0001,1,0.1143995446784291,0.7488822652757079,0.1984793127283499, ,298765.19740509265,
1339,Direct_alg,0.1,5,250,20.0,Cat1,0.0005,0.0001,1,0.2594268476621418,0.7678571428571429,0.3878241262683202,11.207831144332886,136664.3456028353,135837.07407075432
1339,Direct_alg,0.1,5,250,20.0,Cat2,0.0005,0.0001,1,0.2620320855614973,0.7667660208643815,0.3905864490415638,11.129761934280396,135009.80253867334,
1339,Cat_alg,0.1,5,250,20.0,Cat1,0.0005,0.001,1,0.8211845102505695,0.5364583333333334,0.648964896489649,36.237892389297485,48552.46428391563,48022.58963819088
1339,Cat_alg,0.1,5,250,20.0,Cat2,0.0005,0.001,1,0.8235294117647058,0.5320417287630402,0.6464463558171117, ,47492.714992466135,
1339,Direct_alg,0.1,5,250,20.0,Cat1,0.0005,0.001,1,0.8755690440060698,0.4293154761904761,0.5761357963055417,11.157826662063599,32267.976706192265,31890.56059447897
1339,Direct_alg,0.1,5,250,20.0,Cat2,0.0005,0.001,1,0.8932496075353218,0.4239940387481371,0.5750378979282467,11.116153955459595,31513.144482765685,
1339,Cat_alg,0.1,5,250,20.0,Cat1,0.0001,0.0001,1,0.0194405616876335,0.9002976190476191,0.0380592907132185,36.202290296554565,2026056.040401228,2025996.188753834
1339,Cat_alg,0.1,5,250,20.0,Cat2,0.0001,0.0001,1,0.0193694489504199,0.8986587183308494,0.037921547048188, ,2025936.33710644,
1339,Direct_alg,0.1,5,250,20.0,Cat1,0.0001,0.0001,1,0.0304497228423085,0.9032738095238096,0.0589134496396768,11.151238441467285,1264241.909462384,1264299.527745478
1339,Direct_alg,0.1,5,250,20.0,Cat2,0.0001,0.0001,1,0.030220193609871,0.8979135618479881,0.0584724378881987,11.101274728775024,1264357.1460285718,
