rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2466672795807667,0.7378987898789879,0.3697374767449872,35.501511096954346,416584.1257873067,417925.73474731215
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.244399559309585,0.7307164424924513,0.3662882696938425, ,419267.34370731766,
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2998272884283247,0.7161716171617162,0.4226929632335037,10.683269262313843,296294.3937223986,296224.3920594574
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.303272054572783,0.7200109799615702,0.4267816465994143,10.692229986190796,296154.3903965162,
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.9126034958601656,0.5456545654565457,0.6829604130808951,36.10264611244202,139712.14081541868,140684.50035225815
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.9141670512228888,0.5437825967609113,0.6819277108433734, ,141656.85988909766,
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.7902388369678089,0.4185918591859185,0.5472851492268969,10.754050254821777,80022.79816010018,80693.69074181505
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.7984496124031008,0.4241010156464452,0.5539619935460739,10.749695062637329,81364.5833235299,
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.0506787615357964,0.8850385038503851,0.0958679655614144,36.30427360534668,2135041.4002996427,2135357.3524494767
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0507486209613869,0.8838869063958276,0.0959861684527447, ,2135673.304599311,
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.0689277179751386,0.8646864686468647,0.1276777193445552,10.607927083969116,1461988.7041032906,1462068.954180163
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.0690562892116,0.8641229755695855,0.1278920961222044,10.710238933563232,1462149.2042570356,
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.3470214777792786,0.7065456545654566,0.4654407102092581,35.03965091705322,342559.30049854284,344250.5132114938
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.3448878140534731,0.7046390337633819,0.4631066209633772, ,345941.72592444473,
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.6782868525896414,0.5618811881188119,0.6146209386281589,10.751498460769653,124419.80370617638,124082.11849125366
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.69064505234718,0.5613505352731265,0.619321623258631,10.688886642456055,123744.43327633094,
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.24666727958076676,0.7378987898789879,0.36973747674498725,35.58714246749878,416584.1257873067,417925.73474731215
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.244399559309585,0.7307164424924513,0.3662882696938425, ,419267.34370731766
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.0001,1,0.2998272884283247,0.7161716171617162,0.42269296323350375,10.90228271484375,296294.3937223986,296224.3920594574
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.0001,1,0.303272054572783,0.7200109799615702,0.4267816465994143,10.944875955581665,296154.3903965162
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.9126034958601656,0.5456545654565457,0.6829604130808951,35.87329983711243,139712.14081541868,140684.50035225815
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.9141670512228888,0.5437825967609113,0.6819277108433734, ,141656.85988909766
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.001,1,0.7902388369678089,0.41859185918591857,0.5472851492268969,11.006142854690552,80022.79816010018,80693.69074181505
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.001,1,0.7984496124031008,0.42410101564644526,0.5539619935460739,10.994582653045654,81364.5833235299
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.0506787615357964,0.8850385038503851,0.09586796556141447,36.806596755981445,2135041.4002996427,2135357.3524494767
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.050748620961386916,0.8838869063958276,0.0959861684527447, ,2135673.304599311
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.0001,1,0.06892771797513866,0.8646864686468647,0.1276777193445552,10.998738765716553,1461988.7041032906,1462068.954180163
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.0001,1,0.06905628921160005,0.8641229755695855,0.1278920961222044,10.976691961288452,1462149.2042570356
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.34702147777927866,0.7065456545654566,0.4654407102092581,36.126413345336914,342559.30049854284,344250.5132114938
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.3448878140534731,0.7046390337633819,0.46310662096337724, ,345941.72592444473
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.001,1,0.6782868525896414,0.5618811881188119,0.6146209386281589,10.881079196929932,124419.80370617638,124082.11849125366
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.001,1,0.69064505234718,0.5613505352731265,0.619321623258631,10.864148616790771,123744.43327633094
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0002,1,0.37271655863288156,0.6958195819581958,0.48541826554105916,35.22478103637695,288848.5709072427,290090.0902160414
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.0002,1,0.3710080941869021,0.6920120779577271,0.48304272849204827, ,291331.6095248401
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.0002,1,0.43775397118581455,0.6518151815181518,0.523756906077348,10.822052955627441,194116.04246328835,194273.55352201517
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.0002,1,0.4411055462808384,0.6527587153444963,0.5264556121319459,10.865605354309082,194431.06458074195
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0005,0.0005,1,0.6753130590339893,0.6229372937293729,0.648068669527897,35.98666787147522,179221.52114350477,180161.69812217107
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0005,0.0005,1,0.6747384155455904,0.6195443315948395,0.6459645105895822, ,181101.87510083738
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0005,0.0005,1,0.6504983388704318,0.5385038503850385,0.5892266024676497,10.87427282333374,116837.48888760744,116753.83293020279
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0005,0.0005,1,0.6621848739495798,0.5407631073291244,0.5953460259897251,10.903744220733643,116670.17697279813
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.0002,1,0.0692405657215631,0.8523102310231023,0.12807637468228875,35.37255072593689,1548691.6470935897,1549514.760712005
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.0002,1,0.06913431234493395,0.8490255284106506,0.12785746765325948, ,1550337.8743304203
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.0002,1,0.12618202045269777,0.8110561056105611,0.21838782537860554,10.951965570449829,771104.1070334701,768135.3445212841
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.0002,1,0.12695464362850972,0.8067526763656327,0.21938566043369537,10.93385624885559,765166.5820090981
1339,Cat_alg,2.0,5,250,20.0,Cat1,0.0001,0.0005,1,0.1422863706737252,0.7835533553355336,0.2408385815123209,34.864147663116455,758390.3601123646,759658.1100999602
1339,Cat_alg,2.0,5,250,20.0,Cat2,0.0001,0.0005,1,0.14192259675405744,0.7801262695580565,0.24015548419807337, ,760925.8600875558
1339,Direct_alg,2.0,5,250,20.0,Cat1,0.0001,0.0005,1,0.3879882661726108,0.6911441144114412,0.4969840798971621,11.678977251052856,238513.76880564747,239682.4498156616
1339,Direct_alg,2.0,5,250,20.0,Cat2,0.0001,0.0005,1,0.3865520417562174,0.691188580839967,0.495815693610318,12.148908376693726,240851.13082567567
