rd_seed,Alg,perturb_strength,t,p,n_by_p,Cat,nu_0,mu,gamma,precision,recall,F1,Time,bic,bic_mean
1339,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.1243261455525606,0.7540871934604905,0.2134593135364443,35.66737365722656,307179.982400668,308766.18369208655
1339,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.1240744895669733,0.7549488054607508,0.2131226515078524, ,310352.3849835051,
1339,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.2632194665418811,0.7663487738419619,0.3918495297805642,11.12896203994751,147084.34351398028,148255.477994835
1339,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.261574074074074,0.7713310580204779,0.3906655142610198,11.072250604629517,149426.61247568973,
1339,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.001,1,0.8384371700105596,0.5408719346049047,0.6575569358178054,35.757524728775024,54670.16877829741,55859.72123119698
1339,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.001,1,0.8427807486631016,0.5378839590443686,0.6566666666666666, ,57049.27368409656,
1339,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.001,1,0.8668478260869565,0.4346049046321525,0.5789473684210527,11.12219762802124,35470.89588551483,36377.433945416255
1339,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.001,1,0.8292046936114733,0.4341296928327645,0.5698924731182795,11.113599300384521,37283.97200531767,
1339,Cat_alg,0.2,5,250,20.0,Cat1,0.0001,0.0001,1,0.021344305506445,0.904632152588556,0.0417046132588009,36.91021537780762,2030672.465836505,2033189.5681603828
1339,Cat_alg,0.2,5,250,20.0,Cat2,0.0001,0.0001,1,0.0211939244083362,0.9010238907849828,0.0414137135865217, ,2035706.670484261,
1339,Direct_alg,0.2,5,250,20.0,Cat1,0.0001,0.0001,1,0.0329785117389574,0.9032697547683924,0.0636337460408868,11.093277931213379,1276471.7299015715,1279033.3703347188
1339,Direct_alg,0.2,5,250,20.0,Cat2,0.0001,0.0001,1,0.0326954538694164,0.9003412969283277,0.0630994809481665,11.173947095870972,1281595.0107678664,
1339,Cat_alg,0.2,5,250,20.0,Cat1,0.0001,0.001,1,0.1942008233398962,0.739100817438692,0.3075832742735648,36.91336369514465,222559.25964822012,224298.9332550284
1339,Cat_alg,0.2,5,250,20.0,Cat2,0.0001,0.001,1,0.1939632077156635,0.741296928327645,0.3074745186862966, ,226038.60686183648,
1339,Direct_alg,0.2,5,250,20.0,Cat1,0.0001,0.001,1,0.7564991334488734,0.5946866485013624,0.6659038901601831,11.060389757156372,54863.432503595344,56190.8111614145
1339,Direct_alg,0.2,5,250,20.0,Cat2,0.0001,0.001,1,0.7269709543568464,0.5979522184300341,0.6561797752808989,11.105191469192505,57518.18981923365,
1339,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.12432614555256065,0.7540871934604905,0.2134593135364443,40.478081703186035,307179.98240066797,308766.18369208655
1339,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.1240744895669733,0.7549488054607508,0.2131226515078524, ,310352.3849835051
1339,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.0001,1,0.26321946654188116,0.7663487738419619,0.39184952978056425,12.476514339447021,147084.34351398028,148255.477994835
1339,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.0001,1,0.26157407407407407,0.7713310580204779,0.39066551426101986,12.376185655593872,149426.61247568973
1339,Cat_alg,0.2,5,250,20.0,Cat1,0.0005,0.001,1,0.8384371700105596,0.5408719346049047,0.6575569358178054,40.589282274246216,54670.168778297404,55859.72123119698
1339,Cat_alg,0.2,5,250,20.0,Cat2,0.0005,0.001,1,0.8427807486631016,0.5378839590443686,0.6566666666666666, ,57049.27368409656
1339,Direct_alg,0.2,5,250,20.0,Cat1,0.0005,0.001,1,0.8668478260869565,0.43460490463215257,0.5789473684210527,12.413755178451538,35470.89588551483,36377.433945416255
1339,Direct_alg,0.2,5,250,20.0,Cat2,0.0005,0.001,1,0.8292046936114733,0.4341296928327645,0.5698924731182795,11.975935697555542,37283.97200531767
1339,Cat_alg,0.2,5,250,20.0,Cat1,0.0001,0.0001,1,0.02134430550644508,0.9046321525885559,0.041704613258800996,36.16168141365051,2030672.465836505,2033189.5681603828
1339,Cat_alg,0.2,5,250,20.0,Cat2,0.0001,0.0001,1,0.021193924408336277,0.9010238907849829,0.04141371358652172, ,2035706.6704842607
1339,Direct_alg,0.2,5,250,20.0,Cat1,0.0001,0.0001,1,0.03297851173895742,0.9032697547683923,0.06363374604088684,11.033776760101318,1276471.7299015715,1279033.3703347188
1339,Direct_alg,0.2,5,250,20.0,Cat2,0.0001,0.0001,1,0.03269545386941649,0.9003412969283277,0.06309948094816657,11.01800012588501,1281595.0107678664
