rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1996,10,250,5000.0,0.005,0.0001,1,12452447.703569792,0.8073047858942065,0.26163265306122446,0.39519112207151663,0.546706585213542
1996,10,250,5000.0,0.001,0.0001,1,12394163.584892234,0.5395894428152492,0.9012244897959184,0.6750229287679608,0.5918486673384905
1996,10,250,5000.0,0.0005,0.0001,1,12555745.6355903,0.22416302765647744,0.9428571428571428,0.36221089768718145,0.6597910035091142
1996,10,250,5000.0,0.0001,0.0001,1,14599492.575040014,0.029084878338572737,0.9591836734693877,0.05645781280030752,1.0134814447412888
1996,10,250,5000.0,0.005,0.001,1,12448723.114511088,0.9437652811735942,0.15755102040816327,0.27002448408534446,0.5473359663349887
1996,10,250,5000.0,0.001,0.001,1,12337546.651931256,0.8486410496719775,0.7391836734693877,0.7901396160558464,0.5691408002749085
1996,10,250,5000.0,0.0005,0.001,1,12332787.319494797,0.8290388548057259,0.8273469387755102,0.8281920326864147,0.5683682887814939
1996,10,250,5000.0,0.0001,0.001,1,12343362.240556143,0.6922828543752018,0.8751020408163265,0.7730304669190554,0.7245471690160533
1996,10,250,5000.0,0.0001,0.0002,1,13311287.568007331,0.06199865861837693,0.943265306122449,0.11634990560100693,0.8141042563753823
1996,10,250,5000.0,0.001,0.0002,1,12372843.850861926,0.6340815121086828,0.8763265306122449,0.7357779300891021,0.5585371473338455
1996,10,250,5000.0,0.0005,0.0002,1,12417155.294316543,0.4125045570543201,0.9236734693877551,0.5703125000000001,0.5751426995111009
1996,10,250,5000.0,0.005,0.0002,1,12449965.078936733,0.8563049853372434,0.2383673469387755,0.3729246487867177,0.6158556070023526
1996,10,250,5000.0,0.0001,0.0005,1,12467673.108527834,0.28829526390502,0.9118367346938776,0.4380821649181293,0.7208095044673731
1996,10,250,5000.0,0.001,0.0005,1,12349522.956284545,0.7695568400770713,0.8151020408163265,0.7916749256689791,0.5512395257751147
1996,10,250,5000.0,0.0005,0.0005,1,12349203.56901508,0.706172028890348,0.8779591836734694,0.7827510917030568,0.548230276380976
1996,10,250,5000.0,0.005,0.0005,1,12448333.635873709,0.9038817005545287,0.19959183673469388,0.32698094282848544,0.6071411045190568
