rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1996,100,250,5000.0,0.005,0.0001,1,124557490.2607289,0.9417768111092522,0.22975510204081634,0.3693933129901237,5.56899470873177
1996,100,250,5000.0,0.001,0.0001,1,123859547.55847466,0.6232048374905518,0.8749795918367347,0.7279364324764849,6.060384590675434
1996,100,250,5000.0,0.0005,0.0001,1,125428869.88592549,0.24225609626464273,0.9302040816326531,0.38440130214043555,10.151282066564697
1996,100,250,5000.0,0.005,0.001,1,124549063.46709213,0.9871023215821152,0.14057142857142857,0.24609668083890096,5.521612359133239
1996,100,250,5000.0,0.001,0.001,1,123411097.03832866,0.9410441767068273,0.7173061224489796,0.8140822235089752,5.4839469638187435
1996,100,250,5000.0,0.0001,0.0001,1,144627528.74464634,0.031095532555140373,0.9595510204081633,0.0602389417379328,12.061516229750122
1996,100,250,5000.0,0.0005,0.001,1,123384013.92928074,0.9132966677450663,0.8065714285714286,0.8566226672735548,5.8983350449319305
1996,100,250,5000.0,0.0001,0.001,1,123494875.8171591,0.7802378774016469,0.8702040816326531,0.8227689339122046,9.855186431051697
1996,100,250,5000.0,0.005,0.0002,1,124545662.66156529,0.9587059942911513,0.2056326530612245,0.3386321626617375,4.8360606728858935
1996,100,250,5000.0,0.001,0.0002,1,123653149.0451685,0.7497362773271252,0.841265306122449,0.7928679963839894,5.831189147064773
1996,100,250,5000.0,0.0005,0.0002,1,124105656.50342925,0.46243823106273846,0.9052653061224489,0.6121637846565738,8.74170656951998
1996,100,250,5000.0,0.005,0.0005,1,124540221.62929833,0.9734990619136961,0.16942857142857143,0.28862466972604645,4.812846553865044
1996,100,250,5000.0,0.001,0.0005,1,123486483.42727898,0.8798638579707478,0.7808163265306123,0.8273863587215086,5.8873115526512265
1996,100,250,5000.0,0.0001,0.0002,1,132294824.3765664,0.06815243762064141,0.9424897959183673,0.1271131858392465,13.812822710598509
1996,100,250,5000.0,0.0005,0.0005,1,123500752.27911691,0.8058598238222903,0.8588163265306122,0.831495751827702,7.447425664499558
1996,100,250,5000.0,0.0001,0.0005,1,124579447.83799812,0.32669205977146204,0.9102040816326531,0.4808106942647693,11.495186636298119
