rand_seed,t,p,n,nu_0,mu,gamma,bic value,precision,recall,F1,Time(min)
1995,10,250,5000.0,0.0005,0.01,1,12341490.674796302,0.9720885466794995,0.4122448979591837,0.5789624534250501,0.5470205291329573
1995,10,250,5000.0,0.0005,0.009437878277775381,1,12340151.681814782,0.9711090400745573,0.4253061224489796,0.5915413000283849,0.5466152262718728
1995,10,250,5000.0,0.0005,0.00890735463861044,1,12339232.536778247,0.9691189827429609,0.43551020408163266,0.600957476767108,0.5411111305778226
1995,10,250,5000.0,0.0005,0.008406652885618326,1,12338418.730580565,0.9655781112091791,0.446530612244898,0.6106614568797099,0.5342498192874093
1995,10,250,5000.0,0.0005,0.007934096665797492,1,12337589.502167035,0.9616695059625213,0.4608163265306122,0.6230684326710817,0.5285059079993516
1995,10,250,5000.0,0.0005,0.007488103857590023,1,12336392.584098367,0.9602595296025953,0.483265306122449,0.6429541134944339,0.5258861855603755
1995,10,250,5000.0,0.0005,0.0070671812739274914,1,12335415.400968216,0.9587227414330218,0.5024489795918368,0.659346545259775,0.5241949304006994
1995,10,250,5000.0,0.0005,0.006669919663030122,1,12335047.433916405,0.9531368102796675,0.5146938775510204,0.6684336072091175,0.5324039213980237
1995,10,250,5000.0,0.0005,0.006294988990221888,1,12334431.954124566,0.9502923976608187,0.5306122448979592,0.6809848088004191,0.5269681717113902
1995,10,250,5000.0,0.0005,0.0059411339849650335,1,12334009.952202708,0.9484240687679083,0.5404081632653062,0.6885075403016122,0.5220806576466809
1995,10,250,5000.0,0.0005,0.005607169938205458,1,12333768.65735457,0.9459649122807018,0.5502040816326531,0.6957419354838711,0.5298913045941541
1995,10,250,5000.0,0.0005,0.005291978735958442,1,12333698.714500092,0.9399317406143345,0.5620408163265306,0.7034482758620689,0.5302853177456807
1995,10,250,5000.0,0.0005,0.00499450511585514,1,12333570.582837306,0.938707528314457,0.5751020408163265,0.7132371551505948,0.5211497292543451
1995,10,250,5000.0,0.0005,0.004713753134116724,1,12333521.310056346,0.9366427171783148,0.5853061224489796,0.7204220045214771,0.5185653142165393
1995,10,250,5000.0,0.0005,0.004448782831127585,1,12333608.677632332,0.929968454258675,0.6016326530612245,0.7306071871127634,0.5345017141196877
1995,10,250,5000.0,0.0005,0.00419870708444391,1,12333720.591218814,0.9253365973072215,0.6171428571428571,0.7404505386875613,0.5342877702011416
1995,10,250,5000.0,0.0005,0.003962688638701479,1,12333758.330686737,0.9231224127735068,0.6371428571428571,0.7539241729050954,0.5303465626202524
