rd_seed,Alg,t,p,n,Cat,nu_0,mu,gamma,precision,recall,F1,Time,BIC,BIC_mean
339,Cat_alg,20,250,7500.0,Cat1,0.0001,0.0001,1,0.0479881422704654,0.8845521774856204,0.0910373843137047,200.7020661830902,42294738.246271625,42290388.1737826
339,Cat_alg,20,250,7500.0,Cat2,0.0001,0.0001,1,0.0475001814902302,0.8751929210824159,0.090109750413153, ,42286038.10129359,
339,Direct_alg,20,250,7500.0,Cat1,0.0001,0.0001,1,0.0947403948922765,0.8649342645850452,0.1707749870717189,84.74107718467712,39821964.25254666,39822193.45836221
339,Direct_alg,20,250,7500.0,Cat2,0.0001,0.0001,1,0.0941851956093442,0.8607881469286963,0.1697921740542295,84.65850687026978,39822422.66417777,
339,Cat_alg,20,250,7500.0,Cat1,0.0001,0.001,1,0.6458646616541354,0.7058340180772391,0.6745190420102081,196.329021692276,37456794.42026674,37457094.97362965
339,Cat_alg,20,250,7500.0,Cat2,0.0001,0.001,1,0.6428436198409694,0.6987344376993518,0.6696248089533108, ,37457395.52699257,
339,Direct_alg,20,250,7500.0,Cat1,0.0001,0.001,1,0.8670084922288095,0.555772391125719,0.6773486887400638,87.32506680488586,37456418.57449103,37456961.21665978
339,Direct_alg,20,250,7500.0,Cat2,0.0001,0.001,1,0.8658085277554304,0.5536577837226052,0.6754110706664993,87.86711359024048,37457503.85882853,
339,Cat_alg,20,250,7500.0,Cat1,0.0005,0.0001,1,0.4040647605924905,0.7228841413311422,0.5183766664211534,197.9339234828949,37659563.07948837,37660520.996684365
339,Cat_alg,20,250,7500.0,Cat2,0.0005,0.0001,1,0.4009431249640577,0.7173577528552321,0.5143868968570164, ,37661478.91388036,
339,Direct_alg,20,250,7500.0,Cat1,0.0005,0.0001,1,0.5068049254698639,0.7228841413311422,0.5958599669813318,85.91477823257446,37691269.03718548,37687611.43551239
339,Direct_alg,20,250,7500.0,Cat2,0.0005,0.0001,1,0.5117855038302888,0.7148883630003087,0.5965228589826144,85.57781076431274,37683953.83383931,
339,Cat_alg,20,250,7500.0,Cat1,0.0005,0.001,1,0.991150442477876,0.5291700903861956,0.6899691978036695,196.60957050323486,37345226.87749465,37345681.46900608
339,Cat_alg,20,250,7500.0,Cat2,0.0005,0.001,1,0.9908560311284048,0.5240251054635251,0.6855104650380242, ,37346136.06051751,
339,Direct_alg,20,250,7500.0,Cat1,0.0005,0.001,1,0.8895295202952029,0.3961585866885784,0.5481807845366686,84.80924725532532,37439943.9310869,37439923.82652714
339,Direct_alg,20,250,7500.0,Cat2,0.0005,0.001,1,0.8868101028999065,0.3901635970778886,0.5419078242229368,85.19084191322327,37439903.72196738,
339,Cat_alg,20,250,7500.0,Cat1,0.001,0.0001,1,0.9365496527125962,0.5124281018898932,0.6624178450507867,191.93364763259888,37384355.18326116,37384493.396007344
339,Cat_alg,20,250,7500.0,Cat2,0.001,0.0001,1,0.9380463702014444,0.5078711801625682,0.6589680261664775, ,37384631.608753525,
339,Direct_alg,20,250,7500.0,Cat1,0.001,0.0001,1,0.612736660929432,0.5119145439605588,0.5578063794068271,83.69131517410278,37573034.822032005,37570508.84845403
339,Direct_alg,20,250,7500.0,Cat2,0.001,0.0001,1,0.6184642586511745,0.5038584216483177,0.5553098599535068,83.763174533844,37567982.87487606,
339,Cat_alg,20,250,7500.0,Cat1,0.001,0.001,1,0.9997081144191476,0.3517871815940838,0.52043762346148,189.83755922317505,37349195.37129402,37349575.2124828
339,Cat_alg,20,250,7500.0,Cat2,0.001,0.001,1,0.997036158861885,0.346126144665089,0.5138623692049187, ,37349955.05367157,
339,Direct_alg,20,250,7500.0,Cat1,0.001,0.001,1,0.8943635684957073,0.2460969597370583,0.3859846959323399,83.29153418540955,37444362.06926,37444045.2931521
339,Direct_alg,20,250,7500.0,Cat2,0.001,0.001,1,0.8895238095238095,0.2402510546352505,0.3783214517174335,83.18256163597107,37443728.5170442,
